order_id,customer_id,order_timestamp,shipping_country,shipping_city,order_status,order_amount
O0048808,C07394,2025-05-14 02:08:04,USA,Austin,Delivered,313.01
O0048809,C06032,2025-03-13 03:30:21,UK,Leeds,Processing,174.47
O0048810,C03451,2026-05-02 05:45:32,UK,Leeds,Delivered,241.32
O0048811,C07803,2025-09-13 18:19:14,Netherlands,Amsterdam,Delivered,183.44
O0048812,C02998,2025-04-25 03:09:54,India,Pune,Delivered,384.51
O0048813,C05492,2025-09-20 08:06:22,Australia,Melbourne,Shipped,12.46
O0048814,C02370,2025-01-26 02:31:14,Australia,Brisbane,Delivered,126.4
O0048815,C06705,2025-01-18 07:46:22,UK,London,Delivered,143.68
O0048816,C06898,2025-04-08 17:54:02,India,Pune,Processing,21.38
O0048817,C04104,2025-01-24 13:34:36,India,Delhi,Delivered,90.86
O0048818,C04521,2026-05-06 07:30:19,France,Paris,Delivered,66.5
O0048819,C07606,2026-06-01 11:24:32,Canada,Toronto,Processing,77.06
O0048820,C01136,2026-06-29 14:33:29,India,Delhi,Delivered,56.16
O0048821,C03808,2025-09-03 18:01:30,India,Bengaluru,Delivered,442.09
O0048822,C04258,2026-01-11 22:08:36,UK,Birmingham,Delivered,140.42
O0048823,C06543,2026-03-09 10:27:41,Singapore,Singapore,Delivered,76.3
O0048824,C06253,2025-02-02 05:43:34,India,Bengaluru,Delivered,84.94
O0048825,C04846,2025-08-05 13:39:12,UK,Birmingham,Delivered,18.82
O0048826,C01254,2025-05-31 12:19:52,India,Pune,Delivered,32.78
O0048827,C03251,2026-08-02 22:04:41,USA,New York,Shipped,497.01
O0048828,C00737,2026-03-18 21:27:44,UK,Leeds,Delivered,96.8
O0048829,C01206,2025-01-19 21:13:11,Australia,Melbourne,Delivered,33.65
O0048830,C01808,2026-06-26 09:01:15,India,Chennai,Delivered,67.12
O0048831,C02668,2025-08-04 01:46:36,Canada,Montreal,Processing,116.9
O0048832,C03539,2025-10-25 03:59:56,Canada,Vancouver,Delivered,283.86
O0048833,C05781,2025-09-30 00:21:10,Canada,Montreal,Delivered,375.78
O0048834,C00182,2026-02-26 09:41:34,India,Hyderabad,Shipped,215.51
O0048835,C06998,2026-03-06 00:19:41,UAE,Sharjah,Shipped,25.97
O0048836,C07932,2026-03-04 14:57:56,Australia,Brisbane,Delivered,219.49
O0048837,C07734,2026-07-31 23:12:14,Germany,Munich,Delivered,57.44
O0048838,C03406,2025-03-17 06:17:29,Germany,Berlin,Delivered,156.86
O0048839,C03202,2025-11-27 14:46:22,UK,Manchester,Delivered,59.15
O0048840,C04206,2025-09-01 16:11:26,UK,Birmingham,Delivered,8.78
O0048841,C05352,2025-04-03 21:07:22,Netherlands,Amsterdam,Delivered,67.66
O0048842,C02231,2025-03-09 14:06:06,Australia,Brisbane,Delivered,209.87
O0048843,C05274,2026-05-26 02:09:57,Germany,Berlin,Processing,53.87
O0048844,C02480,2026-01-22 12:04:06,Germany,Berlin,Delivered,238.41
O0048845,C05321,2026-03-05 22:02:58,India,Bengaluru,Delivered,138.28
O0048846,C05253,2025-06-27 17:33:06,Canada,Vancouver,Delivered,42.3
O0048847,C00009,2025-10-01 00:35:19,USA,New York,Delivered,242.68
O0048848,C06993,2025-03-27 08:35:15,India,Delhi,Delivered,77.49
O0048849,C01554,2026-01-03 02:49:54,France,Lyon,Delivered,190.5
O0048850,C07939,2026-07-29 23:54:33,UK,Birmingham,Cancelled,78.63
O0048851,C04431,2026-03-29 08:37:04,Canada,Toronto,Delivered,1313.6
O0048852,C03096,2026-05-07 00:02:38,Canada,Vancouver,Delivered,5.69
O0048853,C00740,2026-08-20 14:46:53,UK,Birmingham,Delivered,68.12
O0048854,C05464,2026-03-29 09:15:44,India,Bengaluru,Delivered,282.04
O0048855,C02883,2026-04-19 18:03:37,India,Chennai,Delivered,146.18
O0048856,C07725,2025-08-02 11:24:40,UAE,Sharjah,Cancelled,454.46
O0048857,C06877,2025-10-05 00:12:48,India,Bengaluru,Delivered,122.64
O0048858,C01008,2025-09-06 22:40:05,Germany,Berlin,Delivered,6.18
O0048859,C03695,2025-08-25 01:33:18,India,Pune,Delivered,513.07
O0048860,C03571,2026-04-05 21:10:07,India,Delhi,Delivered,39.55
O0048861,C05687,2025-04-16 21:12:55,UK,Manchester,Processing,11.38
O0048862,C02193,2025-11-14 19:37:05,Canada,Vancouver,Delivered,56.82
O0048863,C06710,2026-08-12 11:11:01,UAE,Abu Dhabi,Shipped,287.43
O0048864,C07549,2026-01-24 23:47:27,Germany,Hamburg,Processing,73.32
O0048865,C04446,2025-05-28 17:54:47,Singapore,Singapore,Delivered,23.87
O0048866,C07429,2025-03-20 06:12:40,Canada,Montreal,Delivered,71.4
O0048867,C02606,2025-08-08 17:29:34,USA,New York,Delivered,32.76
O0048868,C02545,2025-01-05 20:22:01,India,Pune,Delivered,177.64
O0048869,C05802,2025-04-30 02:50:11,India,Bengaluru,Delivered,34.56
O0048870,C03575,2026-07-17 13:59:21,France,Marseille,Delivered,177.06
O0048871,C02217,2026-04-07 08:37:46,Germany,Munich,Delivered,197.87
O0048872,C02485,2026-03-19 13:33:45,UK,Birmingham,Cancelled,426.29
O0048873,C06676,2025-10-26 20:52:11,France,Paris,Delivered,22.8
O0048874,C05202,2025-08-09 11:14:48,Netherlands,Amsterdam,Delivered,48.75
O0048875,C06361,2025-03-13 19:21:12,India,Hyderabad,Delivered,104.58
O0048876,C03301,2025-01-21 04:26:19,UK,London,Delivered,105.52
O0048877,C07528,2026-07-01 04:57:02,USA,New York,Delivered,65.78
O0048878,C07154,2025-06-19 19:56:40,France,Marseille,Delivered,72.7
O0048879,C00290,2025-09-01 12:57:40,USA,San Francisco,Delivered,22.06
O0048880,C02923,2025-12-13 11:36:21,Germany,Berlin,Delivered,192.48
O0048881,C00603,2025-05-28 13:21:37,India,Bengaluru,Delivered,51.58
O0048882,C01900,2025-10-22 00:25:17,Germany,Hamburg,Delivered,188.3
O0048883,C07417,2025-08-01 15:25:20,India,Pune,Delivered,156.03
O0048884,C07194,2025-06-23 03:05:57,India,Pune,Delivered,618.65
O0048885,C00465,2025-07-24 14:22:37,Singapore,Singapore,Delivered,99.55
O0048886,C00289,2025-10-31 03:41:32,India,Delhi,Delivered,28.64
O0048887,C05194,2025-08-14 06:10:59,UAE,Sharjah,Delivered,705.55
O0048888,C01885,2025-08-07 07:02:46,India,Mumbai,Delivered,578.96
O0048889,C00018,2025-01-03 21:30:27,USA,Chicago,Delivered,225.06
O0048890,C06681,2026-03-27 16:35:46,Canada,Montreal,Shipped,863.01
O0048891,C03080,2026-03-13 04:43:35,UAE,Dubai,Delivered,169.13
O0048892,C03340,2025-01-17 03:50:58,Canada,Toronto,Cancelled,306.13
O0048893,C00884,2025-08-23 10:32:24,India,Delhi,Delivered,129.57
O0048894,C03840,2026-04-19 15:08:53,Canada,Vancouver,Delivered,31.74
O0048895,C06242,2026-01-02 00:16:49,India,Pune,Delivered,16.05
O0048896,C02403,2025-01-18 04:59:28,UK,Birmingham,Delivered,36.48
O0048897,C06641,2026-01-01 20:31:47,Australia,Brisbane,Delivered,289.77
O0048898,C05232,2026-06-29 14:42:34,UK,Manchester,Delivered,93.97
O0048899,C03322,2025-06-08 21:07:54,India,Delhi,Delivered,563.67
O0048900,C04072,2026-05-03 13:36:47,Canada,Toronto,Delivered,2.74
O0048901,C00901,2026-03-14 02:20:08,India,Bengaluru,Delivered,125.58
O0048902,C07181,2026-05-25 12:37:47,India,Bengaluru,Delivered,139.94
O0048903,C07180,2026-03-04 10:33:35,UK,Birmingham,Delivered,26.85
O0048904,C03067,2026-03-03 12:08:01,India,Bengaluru,Delivered,5.34
O0048905,C05307,2026-07-25 21:26:21,UK,Birmingham,Processing,27.13
O0048906,C06141,2026-06-22 23:09:42,UK,Leeds,Delivered,103.18
O0048907,C06624,2025-12-11 10:17:21,USA,New York,Delivered,133.51
O0048908,C05810,2025-10-12 18:28:37,UK,Birmingham,Delivered,168.5
O0048909,C04042,2026-06-02 04:59:53,India,Hyderabad,Delivered,36.19
O0048910,C05598,2025-01-24 15:09:57,Canada,Toronto,Delivered,110.25
O0048911,C07597,2025-07-02 20:34:10,India,Bengaluru,Delivered,46.83
O0048912,C03808,2025-04-13 06:44:17,India,Bengaluru,Shipped,68.36
O0048913,C00666,2026-01-01 12:10:38,India,Bengaluru,Delivered,39.56
O0048914,C06485,2025-01-29 18:46:32,India,Hyderabad,Delivered,32.02
O0048915,C05786,2025-09-12 21:55:38,UAE,Abu Dhabi,Delivered,28.88
O0048916,C02388,2026-03-29 00:59:32,USA,New York,Shipped,102.69
O0048917,C04744,2025-04-20 04:03:52,Netherlands,Rotterdam,Processing,375.62
O0048918,C00594,2025-04-10 20:45:42,India,Mumbai,Delivered,11.76
O0048919,C03871,2025-11-29 21:30:26,UK,Leeds,Delivered,46.5
O0048920,C03201,2026-07-05 16:25:05,USA,Seattle,Shipped,259.87
O0048921,C02006,2025-04-15 22:37:47,Australia,Brisbane,Processing,25.7
O0048922,C01237,2025-08-27 18:32:37,France,Paris,Delivered,455.32
O0048923,C02755,2025-03-21 10:18:06,UAE,Sharjah,Delivered,89.42
O0048924,C07509,2025-01-14 17:21:32,USA,Seattle,Delivered,3.5
O0048925,C04138,2026-07-09 04:21:46,India,Hyderabad,Delivered,57.52
O0048926,C01607,2025-04-10 16:13:30,India,Pune,Delivered,992.94
O0048927,C06703,2025-12-26 12:45:10,UK,Birmingham,Delivered,467.72
O0048928,C02161,2026-04-25 16:00:59,Canada,Vancouver,Delivered,89.79
O0048929,C06449,2025-05-30 13:56:10,India,Chennai,Delivered,310.93
O0048930,C00133,2025-08-27 13:25:12,India,Hyderabad,Processing,184.77
O0048931,C07401,2025-09-05 08:16:58,India,Bengaluru,Delivered,107.35
O0048932,C04307,2026-06-05 21:05:44,UK,Manchester,Delivered,86.76
O0048933,C06128,2025-08-24 19:48:39,India,Hyderabad,Delivered,141.86
O0048934,C02520,2025-01-28 15:36:20,Australia,Melbourne,Delivered,85.17
O0048935,C06793,2026-03-06 06:11:50,UK,Leeds,Delivered,406.27
O0048936,C05553,2025-02-12 21:47:05,UAE,Sharjah,Delivered,455.82
O0048937,C00385,2025-10-23 02:19:10,Australia,Sydney,Cancelled,111.03
O0048938,C00331,2026-02-22 02:47:55,UK,Manchester,Processing,229.9
O0048939,C02892,2025-09-11 12:49:10,Canada,Montreal,Delivered,33.12
O0048940,C00428,2026-05-24 22:40:52,France,Marseille,Delivered,568.59
O0048941,C00351,2025-06-20 05:53:25,UK,Birmingham,Delivered,29.37
O0048942,C03024,2025-01-27 22:27:11,India,Hyderabad,Delivered,442.29
O0048943,C01849,2025-04-19 17:20:46,France,Lyon,Delivered,24.35
O0048944,C02811,2025-06-30 14:50:27,India,Mumbai,Delivered,115.37
O0048945,C03230,2026-01-15 22:39:52,India,Chennai,Delivered,124.22
O0048946,C00694,2026-08-02 23:18:57,India,Pune,Cancelled,162.93
O0048947,C04873,2025-07-11 19:40:49,India,Pune,Delivered,314.62
O0048948,C02786,2025-03-01 19:46:29,India,Pune,Delivered,202.43
O0048949,C06106,2025-03-23 02:44:59,India,Pune,Shipped,49.1
O0048950,C07926,2025-08-06 01:13:14,India,Pune,Delivered,122.34
O0048951,C03059,2025-01-16 20:40:18,India,Pune,Delivered,66.22
O0048952,C05952,2025-03-23 10:08:49,India,Bengaluru,Delivered,144.41
O0048953,C02375,2026-04-02 18:15:09,Canada,Toronto,Delivered,477.25
O0048954,C06503,2026-08-12 13:45:47,UK,Manchester,Delivered,262.72
O0048955,C05481,2025-07-23 14:40:35,Germany,Berlin,Delivered,32.53
O0048956,C01994,2026-07-30 20:09:26,India,Mumbai,Delivered,226.38
O0048957,C03724,2025-07-03 00:28:12,India,Bengaluru,Delivered,188.0
O0048958,C06472,2025-07-16 12:37:54,Germany,Berlin,Delivered,63.86
O0048959,C05692,2025-05-20 22:18:22,India,Hyderabad,Delivered,168.15
O0048960,C00259,2025-02-02 22:24:47,USA,Chicago,Cancelled,39.31
O0048961,C00012,2025-11-18 09:03:48,Singapore,Singapore,Processing,115.9
O0048962,C06047,2026-03-01 20:33:31,India,Mumbai,Shipped,393.75
O0048963,C03655,2026-08-31 17:27:51,India,Chennai,Delivered,608.82
O0048964,C04122,2025-12-19 17:51:19,USA,Seattle,Delivered,138.12
O0048965,C07739,2025-01-15 07:28:51,Canada,Toronto,Delivered,71.19
O0048966,C01066,2025-05-03 19:52:41,Australia,Brisbane,Delivered,205.66
O0048967,C00265,2025-04-02 06:03:23,France,Paris,Delivered,429.52
O0048968,C01522,2026-07-24 03:02:01,UAE,Abu Dhabi,Delivered,131.68
O0048969,C05719,2025-10-02 18:38:22,India,Mumbai,Delivered,347.75
O0048970,C01469,2025-04-20 09:04:43,France,Paris,Processing,379.21
O0048971,C04260,2026-06-03 18:29:06,UK,Leeds,Delivered,8.84
O0048972,C06861,2026-02-01 17:30:41,India,Chennai,Delivered,30.73
O0048973,C06745,2026-04-05 02:08:15,UK,Birmingham,Delivered,40.46
O0048974,C01679,2025-03-15 06:49:21,India,Chennai,Delivered,55.06
O0048975,C07201,2026-05-12 20:29:14,UK,Birmingham,Cancelled,226.83
O0048976,C07948,2025-03-20 17:10:01,Australia,Brisbane,Delivered,322.68
O0048977,C07807,2026-02-27 16:55:30,Canada,Toronto,Processing,52.4
O0048978,C07157,2025-06-07 19:33:14,USA,Seattle,Processing,31.49
O0048979,C00520,2025-10-16 09:55:08,India,Bengaluru,Delivered,193.55
O0048980,C05042,2026-04-14 21:41:51,USA,San Francisco,Shipped,313.85
O0048981,C03538,2025-07-02 09:28:54,UK,Birmingham,Delivered,212.72
O0048982,C02245,2026-08-01 02:59:52,France,Paris,Delivered,639.88
O0048983,C02531,2025-05-27 14:11:35,Canada,Montreal,Delivered,385.04
O0048984,C07562,2025-02-11 15:08:41,Canada,Toronto,Processing,238.27
O0048985,C07637,2025-01-27 16:55:36,India,Delhi,Shipped,76.38
O0048986,C00820,2026-06-03 19:35:45,India,Pune,Delivered,1705.96
O0048987,C01628,2026-07-06 12:23:00,USA,Seattle,Delivered,381.19
O0048988,C07364,2026-03-25 04:47:43,Germany,Berlin,Delivered,156.04
O0048989,C04932,2025-11-20 17:02:23,India,Chennai,Delivered,118.83
O0048990,C05665,2026-02-04 12:05:42,USA,New York,Shipped,326.1
O0048991,C02782,2026-08-06 16:50:55,Germany,Munich,Delivered,107.13
O0048992,C01924,2025-02-18 16:00:25,UK,London,Shipped,13.39
O0048993,C03586,2025-11-17 18:28:17,India,Hyderabad,Delivered,193.36
O0048994,C02728,2025-05-08 23:38:01,India,Mumbai,Delivered,47.19
O0048995,C07575,2025-07-12 19:01:38,India,Delhi,Delivered,313.06
O0048996,C01327,2025-10-27 13:21:44,India,Mumbai,Delivered,63.56
O0048997,C07929,2025-01-11 22:10:37,Australia,Brisbane,Processing,250.42
O0048998,C07278,2025-02-28 08:39:46,India,Delhi,Delivered,129.82
O0048999,C04593,2025-06-25 16:56:33,UK,London,Processing,619.83
O0049000,C02742,2025-04-24 19:20:01,India,Bengaluru,Delivered,148.85
O0049001,C05804,2026-07-19 08:46:45,Germany,Berlin,Delivered,179.96
O0049002,C03886,2025-02-18 03:09:22,UAE,Sharjah,Delivered,97.59
O0049003,C03006,2025-05-30 06:29:02,Germany,Munich,Delivered,5.91
O0049004,C02661,2025-04-05 22:10:37,UK,Leeds,Delivered,63.65
O0049005,C00656,2025-06-22 19:46:02,India,Hyderabad,Delivered,124.99
O0049006,C03489,2026-04-29 07:11:22,India,Hyderabad,Delivered,14.56
O0049007,C01980,2025-01-15 08:37:23,Germany,Hamburg,Delivered,101.14
O0049008,C00155,2025-11-28 04:32:29,Netherlands,Amsterdam,Shipped,83.68
O0049009,C01868,2026-06-04 23:32:13,UK,Delhi,Delivered,1605.43
O0049010,C01877,2025-03-23 06:18:11,USA,San Francisco,Delivered,263.39
O0049011,C02424,2025-09-26 12:42:46,UK,London,Delivered,64.3
O0049012,C07581,2025-05-11 01:20:39,Canada,Toronto,Delivered,431.87
O0049013,C07222,2025-06-21 17:53:46,India,Mumbai,Delivered,139.01
O0049014,C00263,2026-04-18 15:13:57,India,Delhi,Shipped,224.45
O0049015,C01903,2026-02-15 18:37:23,Australia,Melbourne,Cancelled,383.67
O0049016,C03556,2026-06-11 20:36:02,USA,Chicago,Processing,214.15
O0049017,C02233,2026-01-16 08:36:17,UAE,Sharjah,Shipped,92.9
O0049018,C03169,2026-05-01 04:10:30,Australia,Melbourne,Delivered,69.58
O0049019,C06660,2025-04-24 07:51:38,India,Delhi,Delivered,7.4
O0049020,C04582,2025-02-25 16:54:13,India,Pune,Shipped,91.86
O0049021,C03357,2025-08-12 01:53:48,Canada,Vancouver,Delivered,132.88
O0049022,C03927,2025-05-15 05:20:34,USA,Chicago,Delivered,164.43
O0049023,C02205,2026-08-16 06:01:14,Australia,Brisbane,Delivered,30.98
O0049024,C01676,2025-07-20 15:58:57,India,Hyderabad,Delivered,144.88
O0049025,C01694,2025-12-25 08:53:40,India,Mumbai,Delivered,82.52
O0049026,C06418,2025-10-13 02:36:32,UAE,Abu Dhabi,Shipped,80.32
O0049027,C01562,2025-10-26 07:15:45,India,Chennai,Processing,71.5
O0049028,C07307,2025-02-15 03:05:50,Germany,Hamburg,Processing,28.85
O0049029,C03617,2025-05-02 20:23:09,USA,New York,Delivered,340.03
O0049030,C04298,2026-08-23 16:26:57,India,Chennai,Delivered,53.72
O0049031,C04908,2025-06-06 09:27:19,India,Pune,Delivered,226.84
O0049032,C02458,2026-02-06 02:42:21,USA,New York,Shipped,42.68
O0049033,C07192,2026-03-05 18:30:27,UK,Manchester,Delivered,210.74
O0049034,C04891,2025-12-23 07:05:03,India,Chennai,Shipped,77.7
O0049035,C07220,2025-06-16 08:18:40,UAE,Dubai,Shipped,3485.23
O0049036,C04092,2025-10-22 09:11:24,India,Delhi,Delivered,70.09
O0049037,C00315,2025-11-05 06:12:43,Germany,Hamburg,Delivered,15.1
O0049038,C00255,2026-04-03 20:46:05,India,Bengaluru,Shipped,93.4
O0049039,C02469,2026-01-05 08:31:32,UK,Birmingham,Delivered,23.73
O0049040,C06802,2025-06-03 03:42:14,India,Bengaluru,Shipped,71.21
O0049041,C02136,2026-05-03 20:56:51,France,Marseille,Cancelled,35.5
O0049042,C03918,2025-03-20 19:57:33,India,Bengaluru,Delivered,39.68
O0049043,C01610,2025-06-13 22:22:37,USA,San Francisco,Delivered,207.5
O0049044,C06019,2025-12-04 07:42:49,USA,San Francisco,Delivered,238.75
O0049045,C05386,2026-05-21 01:33:36,USA,Austin,Delivered,218.88
O0049046,C07245,2026-05-15 08:12:16,India,Hyderabad,Cancelled,19.58
O0049047,C02844,2026-02-14 13:17:50,Singapore,Singapore,Delivered,165.41
O0049048,C07885,2025-05-24 08:03:57,India,Bengaluru,Delivered,170.97
O0049049,C07041,2025-11-09 06:23:29,Germany,Hamburg,Delivered,37.23
O0049050,C03611,2025-03-25 15:24:07,USA,San Francisco,Delivered,231.27
O0049051,C06899,2025-05-27 19:21:09,India,Chennai,Delivered,79.62
O0049052,C03406,2025-01-04 00:49:30,Germany,Berlin,Delivered,349.82
O0049053,C06332,2025-02-08 00:21:02,Canada,Toronto,Delivered,64.2
O0049054,C02883,2025-08-22 12:10:05,India,Chennai,Delivered,43.96
O0049055,C02044,2026-07-15 02:48:09,India,Pune,Delivered,4.32
O0049056,C05915,2025-04-25 05:17:36,USA,Chicago,Delivered,199.64
O0049057,C07739,2025-07-06 06:21:26,Canada,Toronto,Delivered,101.04
O0049058,C05822,2026-06-29 04:52:07,UK,London,Delivered,430.33
O0049059,C07820,2026-03-25 16:35:03,USA,San Francisco,Delivered,71.86
O0049060,C07380,2026-07-27 02:22:33,India,Pune,Cancelled,1063.48
O0049061,C03416,2026-08-01 21:27:07,USA,Chicago,Delivered,19.42
O0049062,C04075,2026-03-07 18:47:07,Canada,Toronto,Delivered,254.59
O0049063,C01535,2025-07-04 14:00:39,UK,Leeds,Delivered,54.84
O0049064,C03529,2025-03-20 14:07:06,Singapore,Singapore,Delivered,15.72
O0049065,C06163,2025-02-11 09:33:13,India,Delhi,Shipped,36.25
O0049066,C04207,2026-05-25 23:40:02,USA,New York,Shipped,41.58
O0049067,C07802,2026-05-01 20:10:39,India,Mumbai,Delivered,272.75
O0049068,C00929,2026-06-27 01:50:43,USA,Chicago,Shipped,118.37
O0049069,C04094,2025-09-04 18:49:46,UAE,Abu Dhabi,Delivered,58.85
O0049070,C04288,2025-08-21 06:19:26,USA,San Francisco,Delivered,11.06
O0049071,C01192,2026-07-24 17:23:46,USA,Chicago,Delivered,110.59
O0049072,C06402,2025-04-08 15:08:44,France,Marseille,Cancelled,144.5
O0049073,C06558,2026-06-14 00:03:04,India,Delhi,Delivered,127.02
O0049074,C07202,2026-06-06 23:57:21,India,Mumbai,Shipped,251.22
O0049075,C07516,2025-11-01 23:07:09,Germany,Berlin,Shipped,119.08
O0049076,C05993,2025-01-19 01:14:07,UK,Leeds,Delivered,93.96
O0049077,C06758,2025-05-08 12:18:12,USA,New York,Delivered,342.28
O0049078,C00596,2025-05-12 15:51:24,UK,Birmingham,Delivered,304.39
O0049079,C03078,2025-03-23 21:36:16,India,Hyderabad,Shipped,236.28
O0049080,C02294,2026-07-12 18:13:09,USA,San Francisco,Delivered,47.12
O0049081,C06382,2025-01-17 00:05:45,USA,Chicago,Delivered,159.36
O0049082,C02476,2025-01-28 20:07:24,France,Marseille,Shipped,337.59
O0049083,C04041,2026-06-24 16:26:46,France,Marseille,Delivered,363.01
O0049084,C03397,2025-04-04 08:25:12,Germany,Berlin,Delivered,286.29
O0049085,C06085,2025-01-04 18:48:36,India,Bengaluru,Shipped,109.75
O0049086,C04642,2026-04-30 19:56:13,India,Delhi,Delivered,92.91
O0049087,C03164,2026-05-21 15:37:48,UK,Birmingham,Delivered,23.0
O0049088,C01057,2025-12-29 13:41:41,Australia,Sydney,Shipped,14.72
O0049089,C01314,2026-07-24 07:06:07,Germany,Berlin,Delivered,510.75
O0049090,C05788,2025-03-28 10:33:59,Germany,Munich,Delivered,28.98
O0049091,C00274,2026-08-25 08:54:40,UAE,Dubai,Delivered,62.27
O0049092,C03522,2025-03-20 21:31:22,UK,Manchester,Delivered,256.3
O0049093,C05852,2026-05-30 13:17:03,Singapore,Singapore,Delivered,47.12
O0049094,C02922,2025-06-27 09:09:57,Canada,Vancouver,Delivered,370.61
O0049095,C05237,2025-11-07 04:44:20,Canada,Montreal,Delivered,148.5
O0049096,C06177,2025-08-13 19:43:55,USA,San Francisco,Shipped,137.22
O0049097,C07060,2026-07-25 12:46:43,UAE,Dubai,Delivered,666.57
O0049098,C01795,2025-01-25 21:11:17,India,Mumbai,Delivered,442.38
O0049099,C05650,2026-08-15 23:36:25,USA,San Francisco,Delivered,10.3
O0049100,C04497,2026-06-22 16:24:25,UK,London,Delivered,262.59
O0049101,C03708,2026-02-09 22:20:56,India,Pune,Delivered,21.3
O0049102,C03352,2025-01-22 19:06:02,UK,Manchester,Processing,266.62
O0049103,C07005,2026-02-28 13:24:16,UK,Birmingham,Shipped,329.48
O0049104,C01443,2026-07-13 02:01:28,Canada,Montreal,Delivered,19.5
O0049105,C06260,2025-07-30 08:33:52,India,Delhi,Delivered,42.83
O0049106,C00626,2025-10-11 07:41:27,UK,Birmingham,Delivered,107.3
O0049107,C04416,2025-07-24 10:50:11,UK,Manchester,Delivered,91.65
O0049108,C01286,2025-11-04 03:08:36,USA,New York,Delivered,87.01
O0049109,C03711,2026-04-16 15:32:04,India,Bengaluru,Delivered,14.26
O0049110,C03902,2025-08-09 17:23:20,UK,Leeds,Delivered,18.92
O0049111,C05871,2025-01-12 15:56:58,India,Delhi,Delivered,101.4
O0049112,C01667,2025-01-24 05:51:44,India,Pune,Delivered,77.92
O0049113,C02373,2025-05-17 12:02:01,Canada,Montreal,Delivered,4.01
O0049114,C04040,2026-01-01 19:44:24,USA,Austin,Processing,278.27
O0049115,C06065,2025-12-19 04:31:01,India,Mumbai,Cancelled,102.69
O0049116,C04389,2026-02-23 20:06:28,India,Pune,Processing,143.38
O0049117,C06384,2026-04-21 10:11:33,India,Delhi,Delivered,86.77
O0049118,C05271,2025-07-04 21:44:43,India,Pune,Delivered,30.01
O0049119,C07372,2025-05-09 19:58:40,USA,Chicago,Delivered,223.6
O0049120,C05381,2026-03-09 02:13:28,India,Chennai,Delivered,21.91
O0049121,C02773,2026-02-28 19:26:49,Germany,Munich,Delivered,113.66
O0049122,C00816,2025-08-18 19:59:06,USA,Austin,Delivered,216.42
O0049123,C05650,2026-01-16 22:35:05,USA,San Francisco,Delivered,191.47
O0049124,C07869,2025-11-14 10:33:18,UK,Birmingham,Shipped,111.94
O0049125,C03939,2025-07-22 07:24:52,India,Delhi,Delivered,74.05
O0049126,C01087,2025-12-06 14:21:40,USA,Austin,Delivered,72.33
O0049127,C02569,2026-01-20 02:30:31,Germany,Munich,Delivered,120.53
O0049128,C03283,2025-09-01 19:17:13,France,Marseille,Shipped,47.68
O0049129,C01104,2025-08-29 03:22:28,UK,Abu Dhabi,Delivered,935.41
O0049130,C02659,2025-10-04 11:19:48,India,Delhi,Delivered,95.85
O0049131,C06420,2025-01-07 16:47:52,UK,London,Shipped,139.88
O0049132,C02542,2025-09-29 07:13:05,Australia,Melbourne,Delivered,462.35
O0049133,C07989,2026-07-20 03:56:08,Germany,Munich,Processing,111.09
O0049134,C02340,2026-07-29 13:23:11,UK,Manchester,Delivered,18.32
O0049135,C00803,2025-12-24 11:39:43,USA,San Francisco,Processing,168.11
O0049136,C06336,2025-01-02 01:09:40,Australia,Melbourne,Delivered,133.25
O0049137,C00983,2025-05-28 06:01:08,India,Pune,Processing,310.86
O0049138,C00391,2026-08-03 04:22:16,Netherlands,Amsterdam,Delivered,48.79
O0049139,C03175,2025-12-24 14:16:10,India,Mumbai,Processing,481.46
O0049140,C07238,2025-10-11 03:52:20,France,Marseille,Processing,105.15
O0049141,C04590,2025-05-29 11:52:02,Australia,Brisbane,Delivered,17.68
O0049142,C07363,2026-01-16 22:00:34,USA,San Francisco,Delivered,428.39
O0049143,C07008,2025-12-19 17:53:54,India,Chennai,Delivered,42.12
O0049144,C00620,2026-01-14 13:47:54,Australia,Brisbane,Delivered,95.84
O0049145,C00464,2025-05-09 07:54:15,USA,San Francisco,Delivered,30.35
O0049146,C02392,2025-04-07 06:50:07,India,Hyderabad,Delivered,49.35
O0049147,C07086,2026-05-03 13:00:53,India,Mumbai,Delivered,14.8
O0049148,C04075,2026-05-28 13:08:23,Canada,Toronto,Delivered,159.4
O0049149,C07684,2025-01-04 06:55:43,UK,Leeds,Delivered,740.4
O0049150,C02397,2025-08-24 12:13:00,India,Delhi,Delivered,105.06
O0049151,C03594,2025-01-04 08:30:33,USA,Seattle,Delivered,248.44
O0049152,C00204,2025-11-27 00:52:49,France,Lyon,Delivered,11.79
O0049153,C07010,2025-01-04 09:44:29,India,Hyderabad,Delivered,103.23
O0049154,C01286,2025-04-17 14:54:16,USA,New York,Delivered,32.28
O0049155,C07894,2025-03-22 17:29:30,UK,Birmingham,Shipped,59.9
O0049156,C02444,2026-06-30 21:14:14,Germany,Munich,Delivered,518.6
O0049157,C07581,2026-05-03 17:42:35,Canada,Toronto,Delivered,107.68
O0049158,C05388,2026-07-30 22:24:52,Singapore,Singapore,Delivered,13.66
O0049159,C04624,2025-05-28 08:07:46,Canada,Montreal,Delivered,54.67
O0049160,C00976,2025-10-06 05:49:03,India,Delhi,Delivered,387.01
O0049161,C00844,2025-10-22 17:00:20,Singapore,Singapore,Delivered,178.47
O0049162,C02132,2025-10-30 06:57:01,India,Delhi,Delivered,478.82
