order_id,customer_id,order_timestamp,order_amount,device_id,ip_address,payment_attempts,payment_failed,country_mismatch,is_fraud,fraud_reason
O0053911,C03273,2026-05-25 08:53:09,73.23,D005203,IP004527,2,0,0,0,Normal
O0053912,C06218,2025-02-10 05:19:42,367.24,D001098,IP001136,1,0,0,0,Normal
O0053913,C05160,2025-06-20 02:45:16,82.43,D009342,IP005491,1,0,0,0,Normal
O0053914,C05394,2025-05-01 15:23:32,221.59,D007760,IP001608,1,0,0,0,Normal
O0053915,C04983,2026-08-11 12:51:24,262.41,D009640,IP002983,1,0,0,0,Normal
O0053916,C00972,2025-04-27 02:43:23,45.4,D009060,IP001029,1,0,0,0,Normal
O0053917,C05488,2025-12-11 21:09:37,1068.96,D005964,IP006747,1,0,0,0,Normal
O0053918,C04778,2025-05-10 09:01:02,190.59,D008591,IP003584,1,0,0,0,Normal
O0053919,C04619,2026-01-09 07:13:49,39.94,D002498,IP004681,1,0,0,0,Normal
O0053920,C04820,2026-08-02 15:46:45,121.94,D009881,IP000692,2,1,0,0,Normal
O0053921,C07897,2025-11-01 01:42:25,35.28,D001625,IP002402,1,0,0,0,Normal
O0053922,C03502,2026-08-18 16:23:10,155.3,D004099,IP005671,1,0,0,0,Normal
O0053923,C00857,2026-03-21 07:45:36,195.12,D003251,IP001329,1,0,0,0,Normal
O0053924,C04132,2026-05-04 06:15:47,49.02,D006127,IP000788,1,0,0,0,Normal
O0053925,C01203,2025-09-09 06:29:01,103.33,D009889,IP001226,1,0,0,0,Normal
O0053926,C06474,2025-12-03 23:58:42,83.08,D003347,IP005812,1,0,0,0,Normal
O0053927,C01996,2025-01-26 03:25:55,284.6,D000946,IP005876,1,0,0,0,Normal
O0053928,C07965,2025-02-27 17:37:02,32.46,D009788,IP004169,2,0,0,0,Normal
O0053929,C01435,2025-02-05 09:20:17,159.4,D008445,IP003824,2,0,0,0,Normal
O0053930,C03027,2025-08-25 06:06:43,77.91,D009428,IP000231,1,0,0,0,Normal
O0053931,C01169,2026-05-18 17:32:22,36.32,D005465,IP004280,1,0,0,0,Normal
O0053932,C03357,2026-06-09 15:55:51,117.4,D004242,IP006873,2,0,0,0,Normal
O0053933,C03916,2025-08-23 04:27:53,155.58,D001170,IP002897,1,0,0,0,Normal
O0053934,C05965,2026-03-12 14:18:32,14.4,D000473,IP001824,1,0,0,0,Normal
O0053935,C00011,2025-08-25 12:27:01,279.68,D001368,IP003609,1,0,0,0,Normal
O0053936,C01849,2025-12-03 17:01:44,37.36,D008861,IP002174,1,0,0,0,Normal
O0053937,C02164,2026-02-01 11:01:15,122.89,D009216,IP004401,1,0,0,0,Normal
O0053938,C04837,2025-11-19 13:07:11,110.12,D009869,IP006720,1,0,0,0,Normal
O0053939,C02226,2025-06-14 12:54:19,75.06,D002644,IP002095,1,0,0,0,Normal
O0053940,C03933,2025-07-23 01:26:23,104.53,D001567,IP005613,2,0,0,0,Normal
O0053941,C03939,2025-01-17 02:18:40,64.64,D002894,IP005390,1,0,0,0,Normal
O0053942,C06497,2025-12-03 02:24:43,41.64,D002427,IP005872,2,0,0,0,Normal
O0053943,C07030,2026-03-01 18:35:15,118.41,D001076,IP002288,1,0,0,0,Normal
O0053944,C07825,2025-12-26 22:18:04,32.48,D004085,IP003824,1,0,0,0,Normal
O0053945,C06750,2025-01-14 01:39:24,142.78,D000762,IP004673,1,0,0,0,Normal
O0053946,C07045,2025-10-01 07:23:13,41.44,D000461,IP006035,1,0,0,0,Normal
O0053947,C07782,2026-04-25 20:44:38,21.49,D001520,IP002495,1,0,0,0,Normal
O0053948,C06638,2025-06-06 06:20:55,197.25,D005150,IP004009,3,0,0,0,Normal
O0053949,C01633,2025-01-03 10:40:02,33.57,D008409,IP000270,1,0,0,0,Normal
O0053950,C06369,2025-05-28 13:34:14,64.55,D007703,IP006028,1,1,0,0,Normal
O0053951,C05693,2025-10-18 11:49:19,23.25,D008055,IP004609,1,0,0,0,Normal
O0053952,C04471,2026-02-06 12:45:29,20.21,D003796,IP005386,1,0,0,0,Normal
O0053953,C01405,2025-12-13 07:06:29,99.06,D009768,IP001078,1,0,0,0,Normal
O0053954,C00396,2025-09-19 19:19:17,43.04,D001633,IP006425,1,0,0,0,Normal
O0053955,C01734,2025-02-22 18:45:37,53.04,D005902,IP001972,1,0,0,0,Normal
O0053956,C07035,2025-10-30 03:39:04,121.94,D005257,IP003349,1,0,0,0,Normal
O0053957,C02162,2025-12-26 08:54:39,135.45,D002827,IP004918,1,0,0,0,Normal
O0053958,C03600,2026-08-22 06:22:35,169.46,D005832,IP000496,2,0,0,0,Normal
O0053959,C07981,2025-03-24 20:06:48,182.85,D006201,IP002300,2,0,0,0,Normal
O0053960,C04106,2026-01-19 07:22:35,18.53,D002930,IP003634,1,0,0,0,Normal
O0053961,C06166,2025-01-28 09:22:04,14.25,D002455,IP002808,1,0,0,0,Normal
O0053962,C06391,2025-05-31 08:39:07,83.1,D002464,IP002530,1,0,0,0,Normal
O0053963,C07053,2025-03-28 20:19:57,81.01,D006432,IP005436,1,0,0,0,Normal
O0053964,C02663,2025-04-20 21:35:03,211.76,D003296,IP004444,1,0,0,0,Normal
O0053965,C01224,2025-11-20 12:10:40,181.1,D005056,IP000830,3,0,0,0,Normal
O0053966,C07133,2026-06-28 20:17:34,264.71,D009698,IP001943,1,0,0,0,Normal
O0053967,C04899,2026-06-06 23:56:06,34.8,D001355,IP003296,2,1,0,0,Normal
O0053968,C04803,2025-09-09 09:12:48,233.61,D001886,IP000876,1,0,0,0,Normal
O0053969,C04584,2026-06-29 03:50:00,685.07,D001817,IP001635,1,0,0,0,Normal
O0053970,C00286,2026-02-05 18:12:56,19.94,D009261,IP001578,1,0,0,0,Normal
O0053971,C01990,2025-02-04 18:48:43,29.95,D000845,IP002865,1,0,0,0,Normal
O0053972,C05404,2026-07-10 10:57:24,26.59,D008715,IP000738,2,0,0,0,Normal
O0053973,C00268,2025-11-10 18:08:50,141.05,D001843,IP004570,1,0,0,0,Normal
O0053974,C04877,2025-12-08 09:24:57,15.66,D002656,IP006284,2,1,0,0,Normal
O0053975,C00415,2025-02-13 07:14:20,54.96,D008608,IP000197,1,0,0,0,Normal
O0053976,C00067,2025-05-08 03:29:02,219.39,D003462,IP002273,1,0,0,0,Normal
O0053977,C07162,2026-03-17 17:16:50,491.26,D001916,IP004372,1,0,0,0,Normal
O0053978,C07305,2025-03-09 18:46:30,28.27,D002708,IP002892,1,0,0,0,Normal
O0053979,C02336,2025-01-09 00:31:53,46.68,D005846,IP000083,1,0,0,0,Normal
O0053980,C06940,2026-01-31 11:03:18,78.43,D003534,IP005698,1,0,0,0,Normal
O0053981,C00612,2025-01-18 12:50:09,388.4,D004492,IP000528,2,0,0,1,Normal
O0053982,C03291,2025-02-27 04:59:12,85.58,D004462,IP004326,2,0,0,0,Normal
O0053983,C03850,2026-04-20 21:08:36,281.37,D004497,IP004145,1,0,0,0,Normal
O0053984,C03269,2025-10-02 04:00:29,305.46,D009351,IP004215,1,0,0,0,Normal
O0053985,C02790,2025-11-30 20:59:42,130.12,D002732,IP006226,1,0,0,0,Normal
O0053986,C04910,2026-03-31 00:20:57,29.37,D001544,IP000799,1,0,0,0,Normal
O0053987,C05433,2025-03-06 13:08:04,146.88,D003089,IP000552,1,0,0,0,Normal
O0053988,C07689,2026-08-30 05:39:03,209.91,D002683,IP003852,1,0,0,0,Normal
O0053989,C01028,2025-07-31 13:39:45,66.4,D006109,IP005483,1,0,0,0,Normal
O0053990,C07226,2026-03-03 02:38:39,47.1,D000427,IP003245,1,0,0,0,Normal
O0053991,C06404,2025-12-09 05:51:20,627.52,D007819,IP000448,1,0,0,0,Normal
O0053992,C02275,2025-08-07 19:14:43,85.92,D002457,IP000807,1,0,0,0,Normal
O0053993,C01600,2026-06-27 18:11:35,208.96,D001622,IP000367,1,0,0,0,Normal
O0053994,C00944,2026-08-25 14:46:48,184.08,D006365,IP005414,3,0,0,0,Normal
O0053995,C03397,2026-05-05 07:25:44,210.49,D009659,IP000501,1,0,0,0,Normal
O0053996,C04432,2026-08-18 01:53:55,58.19,D000586,IP002681,1,0,0,0,Normal
O0053997,C04584,2026-08-13 01:14:21,1164.86,D001817,IP001635,1,0,0,0,Normal
O0053998,C03336,2025-09-04 14:42:46,43.45,D004623,IP001609,1,0,0,0,Normal
O0053999,C05502,2025-06-23 14:50:10,62.37,D002508,IP002755,1,0,0,0,Normal
O0054000,C05679,2025-10-31 13:18:47,132.17,D008350,IP005998,1,0,0,0,Normal
O0054001,C04151,2025-03-02 19:02:20,17.99,D006185,IP005843,1,0,0,0,Normal
O0054002,C04441,2025-09-18 10:38:38,86.1,D004653,IP000736,1,1,0,0,Normal
O0054003,C01571,2026-02-23 08:05:55,261.72,D003548,IP002661,1,0,0,0,Normal
O0054004,C04457,2025-07-27 15:16:11,156.58,D008035,IP002337,1,0,0,0,Normal
O0054005,C00615,2025-02-21 15:51:22,60.66,D000493,IP004245,1,0,0,0,Normal
O0054006,C04590,2026-03-07 21:02:18,84.76,D004614,IP000100,1,0,0,0,Normal
O0054007,C05166,2025-09-01 13:14:48,61.73,D003020,IP005596,1,0,0,0,Normal
O0054008,C07862,2026-05-10 23:51:13,106.93,D001528,IP004625,1,0,0,0,Normal
O0054009,C03406,2026-06-17 06:22:33,134.35,D005975,IP000639,1,0,0,0,Normal
O0054010,C04006,2026-08-17 12:26:11,36.1,D002007,IP002933,3,0,0,0,Normal
O0054011,C03642,2025-10-12 07:05:29,634.43,D005244,IP006063,2,0,0,0,Normal
O0054012,C02085,2026-04-16 07:03:33,201.18,D003376,IP006671,1,0,0,0,Normal
O0054013,C00768,2026-03-15 15:20:13,146.33,D008060,IP002549,2,0,0,0,Normal
O0054014,C05146,2025-02-25 11:42:55,113.21,D001442,IP002396,1,0,0,0,Normal
O0054015,C00590,2026-07-05 20:16:10,128.91,D002584,IP001720,1,0,0,0,Normal
O0054016,C03451,2026-01-11 02:48:10,215.53,D002127,IP004724,1,0,0,0,Normal
O0054017,C00091,2025-10-21 21:13:48,68.22,D009013,IP003300,1,0,0,0,Normal
O0054018,C07540,2025-02-19 14:11:09,287.98,D007648,IP005550,1,0,0,0,Normal
O0054019,C05594,2025-08-18 22:13:34,204.07,D000104,IP005634,1,0,0,0,Normal
O0054020,C01786,2026-03-31 09:35:52,123.0,D000131,IP006658,2,0,0,0,Normal
O0054021,C02217,2025-02-03 09:53:55,16.56,D009230,IP003158,1,0,0,0,Normal
O0054022,C02580,2025-05-02 09:16:48,240.4,D003213,IP006334,1,0,0,0,Normal
O0054023,C04182,2026-03-05 18:52:18,154.08,D000402,IP003696,1,0,0,0,Normal
O0054024,C05075,2026-03-10 01:02:26,211.14,D008732,IP001974,1,0,0,0,Normal
O0054025,C00626,2025-04-30 14:40:37,110.98,D006118,IP000013,1,0,0,0,Normal
O0054026,C05317,2025-12-05 07:58:08,334.9,D000291,IP004446,1,0,0,0,Normal
O0054027,C00608,2025-05-11 20:39:48,148.34,D006772,IP003580,1,0,0,0,Normal
O0054028,C07331,2026-06-02 12:30:51,112.41,D006647,IP002984,1,0,0,0,Normal
O0054029,C04018,2025-04-09 13:10:38,821.39,D005151,IP002119,3,0,0,0,Normal
O0054030,C07482,2025-12-03 13:50:21,190.73,D001042,IP004813,1,0,0,0,Normal
O0054031,C05161,2026-03-08 19:23:36,14.98,D006282,IP002082,1,1,0,0,Normal
O0054032,C03217,2025-10-25 07:28:39,47.37,D008824,IP001162,1,0,0,0,Normal
O0054033,C06297,2025-12-21 04:13:46,162.74,D005655,IP006174,1,1,0,0,Normal
O0054034,C00558,2026-05-19 07:40:37,42.96,D001531,IP000381,1,0,0,0,Normal
O0054035,C04731,2026-05-06 11:55:29,86.34,D004832,IP005588,1,0,0,0,Normal
O0054036,C02065,2025-02-25 07:43:38,60.82,D007708,IP004828,1,0,0,0,Normal
O0054037,C06764,2026-08-06 23:06:23,30.39,D006065,IP005490,1,0,0,0,Normal
O0054038,C07153,2025-08-25 11:04:06,214.84,D001102,IP004916,1,0,0,0,Normal
O0054039,C04716,2025-01-18 18:16:25,45.66,D007239,IP006361,1,0,0,0,Normal
O0054040,C02093,2025-03-22 18:19:08,85.84,D005971,IP006631,1,0,0,0,Normal
O0054041,C03114,2026-05-02 11:34:03,120.38,D006215,IP006694,1,0,0,0,Normal
O0054042,C04992,2026-02-11 02:06:49,8.02,D001038,IP004577,1,0,0,0,Normal
O0054043,C03407,2025-09-15 03:47:18,562.2,D004045,IP000125,1,0,0,0,Normal
O0054044,C06247,2025-02-01 04:41:01,46.95,D002320,IP001073,1,0,0,0,Normal
O0054045,C02956,2026-07-21 03:25:19,277.6,D000378,IP002264,1,1,0,0,Normal
O0054046,C04079,2025-05-23 08:40:03,190.08,D007617,IP000808,1,0,0,0,Normal
O0054047,C01523,2025-03-21 11:56:26,137.71,D007214,IP004773,1,0,0,0,Normal
O0054048,C05597,2025-09-27 18:56:05,911.48,D008185,IP005779,1,0,0,0,Normal
O0054049,C06942,2025-10-31 17:26:30,30.35,D006795,IP002551,1,0,0,0,Normal
O0054050,C02934,2025-12-24 22:52:46,144.59,D001696,IP003840,1,0,0,0,Normal
O0054051,C07659,2026-02-10 08:46:46,282.89,D000881,IP004017,1,0,0,0,Normal
O0054052,C00311,2025-05-27 07:58:42,11.05,D009419,IP001995,1,0,0,0,Normal
O0054053,C01767,2025-02-04 15:53:02,539.85,D009001,IP004194,1,0,0,0,Normal
O0054054,C03298,2025-10-28 13:03:07,84.57,D008043,IP005691,1,0,0,0,Normal
O0054055,C03403,2026-04-11 22:35:15,44.07,D001650,IP005841,1,0,0,0,Normal
O0054056,C06380,2025-08-15 17:31:48,309.39,D004712,IP001585,1,0,0,0,Normal
O0054057,C07120,2025-06-12 15:08:00,254.09,D003007,IP001015,1,0,0,0,Normal
O0054058,C02430,2026-07-05 19:23:12,90.66,D002554,IP003422,1,0,0,0,Normal
O0054059,C05127,2025-06-10 11:37:20,112.48,D003142,IP000355,1,0,0,0,Normal
O0054060,C04440,2026-08-04 16:18:27,76.03,D001918,IP006394,1,0,0,0,Normal
O0054061,C01434,2025-07-17 06:42:46,19.62,D002856,IP002866,1,0,0,0,Normal
O0054062,C02612,2026-05-16 06:30:52,205.14,D007361,IP004719,4,0,0,0,Normal
O0054063,C00158,2025-11-24 04:07:15,169.74,D007437,IP005433,1,0,0,0,Normal
O0054064,C02436,2026-01-17 17:27:18,16.91,D003092,IP002103,1,0,0,0,Normal
O0054065,C00850,2025-03-13 11:24:43,271.99,D006322,IP004073,1,0,0,0,Normal
O0054066,C07210,2026-08-16 00:02:50,63.78,D000069,IP000297,1,0,0,0,Normal
O0054067,C07215,2026-06-18 04:50:24,175.78,D009578,IP000761,1,0,0,0,Normal
O0054068,C05459,2026-02-28 10:49:09,224.38,D002646,IP006193,1,0,0,0,Normal
O0054069,C07939,2026-06-17 12:30:05,83.3,D003658,IP000278,1,0,0,0,Normal
O0054070,C04669,2026-01-01 10:23:35,34.09,D001353,IP004006,1,0,0,0,Normal
O0054071,C01602,2025-05-26 13:34:41,23.67,D000798,IP003474,2,0,0,0,Normal
O0054072,C07100,2026-02-02 15:32:59,41.18,D004620,IP000857,1,0,0,0,Normal
O0054073,C01663,2025-06-19 01:22:34,207.03,D009118,IP003715,3,0,0,0,Normal
O0054074,C02141,2025-12-26 10:40:27,11.42,D004788,IP003632,1,0,0,0,Normal
O0054075,C05306,2026-03-14 03:45:09,31.36,D001339,IP004724,1,0,0,0,Normal
O0054076,C01049,2026-06-11 20:05:25,280.49,D002117,IP001743,1,0,0,0,Normal
O0054077,C04900,2025-09-16 15:51:51,116.02,D003114,IP002197,1,0,0,0,Normal
O0054078,C02429,2026-08-30 06:15:34,562.12,D008326,IP003062,4,0,0,0,Normal
O0054079,C05033,2025-09-19 10:25:59,31.08,D008808,IP006401,1,0,0,0,Normal
O0054080,C06412,2025-09-18 19:48:24,11.21,D009955,IP000709,1,0,0,0,Normal
O0054081,C03163,2026-07-06 05:04:03,38.4,D005342,IP004024,1,0,0,0,Normal
O0054082,C02650,2025-04-09 15:53:01,60.46,D009891,IP004655,1,0,0,0,Normal
O0054083,C02648,2025-04-20 10:57:47,87.47,D000641,IP005111,1,0,0,0,Normal
O0054084,C02867,2025-09-12 02:09:25,574.91,D004825,IP004572,1,0,0,0,Normal
O0054085,C06301,2026-02-07 14:43:05,67.63,D006857,IP004116,1,0,0,0,Normal
O0054086,C03455,2026-06-04 02:31:02,79.22,D000926,IP003971,1,0,0,0,Normal
O0054087,C05726,2025-05-22 17:29:04,211.53,D009447,IP002214,3,0,0,0,Normal
O0054088,C05935,2026-05-20 10:18:53,408.39,D005274,IP001231,1,0,0,0,Normal
O0054089,C04292,2026-03-09 22:28:39,173.5,D003992,IP000714,1,0,0,0,Normal
O0054090,C03671,2026-01-31 20:38:45,4.17,D001617,IP001701,1,0,0,0,Normal
O0054091,C03030,2025-10-16 15:24:45,19.07,D006076,IP006972,1,0,0,0,Normal
O0054092,C05274,2025-10-16 11:42:27,59.74,D009472,IP006588,1,0,0,0,Normal
O0054093,C04147,2025-02-19 20:25:21,78.91,D004041,IP003579,1,0,0,0,Normal
O0054094,C02345,2026-03-15 11:05:23,189.88,D009603,IP002153,1,0,0,0,Normal
O0054095,C04292,2025-01-15 16:39:49,315.86,D003992,IP000714,1,0,0,0,Normal
O0054096,C05300,2025-11-08 06:30:39,511.64,D005127,IP000715,1,0,0,0,Normal
O0054097,C04390,2025-01-20 13:17:14,61.45,D009310,IP002166,1,0,0,0,Normal
O0054098,C00124,2025-12-20 23:05:17,4541.77,FRAUDDEV005,FRAUDIP005,3,0,1,1,High Value Transaction
O0054099,C07943,2026-03-31 12:03:31,20.9,D006479,IP002530,2,0,0,0,Normal
O0054100,C06070,2026-08-02 19:34:42,611.05,D008901,IP006748,1,0,0,0,Normal
O0054101,C01948,2025-09-23 05:04:49,110.72,D002612,IP001773,1,0,0,0,Normal
O0054102,C06105,2025-03-22 13:40:12,11.83,D004928,IP001285,3,0,0,0,Normal
O0054103,C06168,2026-03-16 18:34:00,145.02,D006268,IP004018,1,0,0,0,Normal
O0054104,C04838,2026-06-21 13:17:20,42.51,D009679,IP006311,1,0,0,1,Normal
O0054105,C05024,2025-03-10 15:06:11,240.96,D004618,IP003291,1,0,0,0,Normal
O0054106,C01298,2026-05-28 20:48:29,75.77,D006950,IP000747,2,0,0,0,Normal
O0054107,C02982,2026-06-28 02:09:57,48.14,D001766,IP006010,1,0,0,0,Normal
O0054108,C04743,2025-10-20 23:31:45,236.56,D004471,IP002808,1,0,0,0,Normal
O0054109,C00634,2025-11-14 09:16:14,373.04,D003786,IP001456,1,0,0,0,Normal
O0054110,C07831,2026-01-04 16:59:48,200.68,D000816,IP006346,1,0,0,0,Normal
O0054111,C00824,2025-06-01 09:24:18,66.06,D005076,IP002599,1,0,0,0,Normal
O0054112,C03230,2026-02-11 11:29:45,149.02,D009793,IP001888,1,0,0,0,Normal
O0054113,C07327,2026-05-01 17:24:43,17.19,D008436,IP002767,1,0,0,0,Normal
O0054114,C00126,2026-08-09 18:35:20,292.67,D002407,IP001405,1,0,0,0,Normal
O0054115,C05484,2025-01-04 06:38:45,23.84,D008582,IP001620,1,0,0,0,Normal
O0054116,C03113,2025-11-29 05:29:17,124.67,D001524,IP004389,3,0,0,0,Normal
O0054117,C05757,2025-10-11 01:04:08,98.59,D002427,IP001850,1,0,0,0,Normal
O0054118,C05345,2025-10-07 00:36:24,390.7,D008936,IP000736,1,0,0,0,Normal
O0054119,C04810,2025-04-27 17:01:08,169.48,D004153,IP006148,1,0,0,0,Normal
O0054120,C06943,2026-03-24 05:45:10,118.29,D004680,IP002534,1,0,0,0,Normal
O0054121,C00041,2025-10-15 17:57:20,272.4,D001579,IP001649,1,0,0,0,Normal
O0054122,C01168,2026-05-10 20:27:03,53.48,D007474,IP002194,1,0,0,0,Normal
O0054123,C06326,2026-02-15 17:22:05,294.86,D006198,IP005245,1,0,0,0,Normal
O0054124,C05098,2025-10-18 23:30:04,82.22,D004462,IP004657,1,0,0,0,Normal
O0054125,C07417,2025-06-18 03:01:02,63.44,D007021,IP005509,2,0,0,0,Normal
O0054126,C03527,2025-09-14 13:30:06,194.79,D001850,IP004105,1,0,0,0,Normal
O0054127,C04430,2026-08-03 01:05:09,48.13,D001064,IP006122,1,0,0,0,Normal
O0054128,C05023,2025-08-12 21:22:57,62.46,D005899,IP006314,1,1,0,0,Normal
O0054129,C01421,2025-04-22 08:36:54,19.48,D002929,IP001463,1,0,0,0,Normal
O0054130,C01149,2025-01-05 00:09:39,181.62,D004299,IP005945,2,0,0,0,Normal
O0054131,C02030,2025-02-18 07:01:34,17.03,D004063,IP005777,1,1,0,0,Normal
O0054132,C03092,2025-06-27 05:48:10,101.62,D001627,IP006435,1,0,0,0,Normal
O0054133,C03939,2026-06-09 18:48:09,58.46,D002894,IP005390,1,0,0,0,Normal
O0054134,C03757,2025-10-05 20:13:25,34.69,D005377,IP000739,1,0,0,0,Normal
O0054135,C06365,2026-06-15 06:37:11,32.76,D001964,IP003547,1,0,0,0,Normal
O0054136,C01080,2026-07-13 08:26:44,6.99,D000853,IP005972,1,0,0,0,Normal
O0054137,C02954,2025-07-27 23:35:59,64.13,D007603,IP005059,1,0,0,0,Normal
O0054138,C07585,2026-03-14 19:24:30,40.92,D004185,IP005988,1,0,0,0,Normal
O0054139,C06204,2026-08-05 06:26:45,16.56,D005092,IP002655,2,0,0,0,Normal
O0054140,C03430,2025-03-22 09:55:51,77.7,D007957,IP002529,1,0,0,0,Normal
O0054141,C04676,2026-07-11 17:42:25,33.99,D001887,IP003520,2,0,0,0,Normal
O0054142,C03799,2025-05-01 13:59:49,123.69,D005164,IP006739,1,0,0,0,Normal
O0054143,C03078,2025-04-25 11:45:48,31.58,D005416,IP000119,1,0,0,0,Normal
O0054144,C01071,2026-01-21 12:24:53,499.72,D009436,IP001744,1,0,0,0,Normal
O0054145,C01346,2026-04-12 22:05:16,133.05,D009443,IP001136,1,0,0,0,Normal
O0054146,C02322,2026-07-02 14:10:34,609.71,D007458,IP006410,1,0,0,0,Normal
O0054147,C02926,2026-08-22 22:39:24,193.36,D003921,IP001457,1,0,0,0,Normal
O0054148,C02014,2025-11-18 19:06:01,95.6,D009233,IP004195,1,0,0,0,Normal
O0054149,C04647,2026-08-20 18:31:56,435.55,D004541,IP006945,1,0,0,0,Normal
O0054150,C04818,2026-07-21 11:08:43,542.42,D003104,IP006991,1,0,0,0,Normal
O0054151,C00375,2026-04-26 17:30:02,65.43,D001538,IP000569,1,0,0,0,Normal
O0054152,C05226,2026-04-02 05:03:47,222.12,D004372,IP002581,1,0,0,0,Normal
O0054153,C03778,2025-10-06 03:41:53,94.51,D009161,IP000359,1,0,0,0,Normal
O0054154,C04409,2025-02-05 18:47:02,229.46,D000984,IP006928,1,0,0,0,Normal
O0054155,C07175,2026-05-06 01:14:32,159.14,D006765,IP000218,1,0,0,0,Normal
O0054156,C01477,2026-03-14 20:43:27,29.28,D005769,IP006314,1,0,0,0,Normal
O0054157,C03238,2025-01-09 20:24:06,58.17,D004026,IP003057,1,0,0,0,Normal
O0054158,C03922,2025-04-18 05:20:09,47.78,D002014,IP002648,1,1,0,0,Normal
O0054159,C04765,2026-05-03 10:05:01,52.58,D007769,IP003639,1,0,0,0,Normal
O0054160,C05442,2026-07-13 15:13:11,123.12,D003869,IP003223,1,0,0,0,Normal
O0054161,C01049,2026-03-28 12:20:56,48.53,D002117,IP001743,1,0,0,0,Normal
O0054162,C06006,2025-07-27 19:29:00,127.66,D004222,IP004510,2,0,0,0,Normal
O0054163,C01773,2025-03-21 13:22:19,103.36,D005947,IP000373,2,0,0,0,Normal
O0054164,C07629,2026-01-23 11:51:20,90.92,D000793,IP007000,1,0,0,0,Normal
O0054165,C00853,2025-10-31 09:26:11,31.93,D001527,IP004009,2,0,0,0,Normal
O0054166,C07894,2025-08-20 23:19:23,123.81,D009454,IP006944,1,0,0,0,Normal
O0054167,C07436,2026-07-17 05:47:34,96.41,D003324,IP004082,1,0,0,0,Normal
O0054168,C07138,2025-03-30 06:13:52,80.77,D004979,IP002183,1,0,0,0,Normal
O0054169,C00246,2025-01-10 09:06:43,153.12,D007100,IP000838,1,0,0,0,Normal
O0054170,C01610,2025-04-10 09:06:30,32.79,D005188,IP001032,1,0,0,0,Normal
O0054171,C04571,2025-11-23 13:53:23,27.63,D007059,IP004621,1,0,0,0,Normal
O0054172,C05786,2025-05-19 22:27:32,222.64,D003678,IP000897,1,0,0,0,Normal
O0054173,C05897,2025-10-17 09:36:03,451.54,D000617,IP005011,1,0,0,0,Normal
O0054174,C00378,2025-01-10 19:43:35,74.46,D003658,IP001226,1,0,0,0,Normal
O0054175,C05531,2025-11-20 01:02:24,64.8,D003751,IP006469,3,0,0,0,Normal
O0054176,C04011,2026-01-27 23:08:02,691.15,D009152,IP005554,1,1,0,0,Normal
O0054177,C02516,2025-09-30 06:21:08,577.25,D003143,IP005245,1,0,0,0,Normal
O0054178,C05537,2026-01-04 07:09:46,232.79,D003707,IP002008,1,0,0,0,Normal
O0054179,C02005,2025-10-16 12:25:15,72.64,D009876,IP005285,1,0,0,0,Normal
O0054180,C05186,2025-09-06 01:06:07,95.25,D006529,IP005726,1,0,0,0,Normal
O0054181,C04918,2026-03-22 15:11:20,88.47,D003176,IP002662,1,1,0,0,Normal
O0054182,C04768,2025-09-19 01:11:37,104.23,D008920,IP003323,1,0,0,0,Normal
O0054183,C04292,2025-07-07 16:02:20,129.6,D003992,IP000714,2,0,0,0,Normal
O0054184,C02189,2025-05-29 18:12:44,13.61,D009416,IP006515,1,0,0,0,Normal
O0054185,C01607,2025-11-25 16:03:35,33.86,D009439,IP006944,2,0,0,0,Normal
O0054186,C03072,2026-07-27 13:09:34,77.91,D000511,IP006688,1,0,0,0,Normal
O0054187,C07781,2025-09-30 10:48:43,71.47,D002725,IP006592,1,0,0,0,Normal
O0054188,C06332,2025-08-20 20:58:14,67.05,D007167,IP002704,1,0,0,0,Normal
O0054189,C03080,2025-05-16 10:54:23,67.6,D006286,IP003303,1,0,0,0,Normal
O0054190,C05485,2026-03-27 22:16:58,24.8,D003821,IP005699,1,0,0,0,Normal
O0054191,C02259,2025-05-16 02:14:24,57.4,D006442,IP006934,1,0,0,0,Normal
O0054192,C01712,2025-03-30 16:35:53,82.43,D005391,IP005154,1,0,0,0,Normal
O0054193,C04696,2026-01-21 09:32:25,62.25,D008081,IP003538,1,0,0,0,Normal
O0054194,C02052,2025-04-09 10:22:23,254.31,D008165,IP004345,1,1,0,0,Normal
O0054195,C04407,2025-03-12 15:36:31,14.13,D001309,IP000424,1,0,0,0,Normal
O0054196,C00656,2025-03-31 08:11:17,260.4,D000800,IP005934,1,0,0,0,Normal
O0054197,C06700,2025-03-26 04:08:29,20.82,D000684,IP001980,2,0,0,0,Normal
O0054198,C03063,2025-09-11 21:51:17,51.37,D007894,IP005540,1,0,0,0,Normal
O0054199,C00127,2025-08-28 21:49:40,89.81,D003228,IP006908,1,0,0,0,Normal
O0054200,C07687,2026-04-04 22:21:58,380.99,D006789,IP003437,2,0,0,0,Normal
O0054201,C04397,2026-03-31 16:08:56,7.98,D001611,IP002112,1,0,0,0,Normal
O0054202,C07349,2025-04-29 00:13:36,34.71,D003195,IP006188,1,0,0,0,Normal
O0054203,C01513,2025-01-31 19:06:12,708.98,D009747,IP002405,1,0,0,0,Normal
O0054204,C02408,2025-11-29 09:30:28,197.12,D008434,IP005068,1,0,0,0,Normal
O0054205,C03072,2025-11-02 03:23:44,49.59,D000511,IP006688,1,0,0,0,Normal
O0054206,C01573,2025-06-01 14:27:56,18.35,D006870,IP004387,1,0,0,0,Normal
