product_id,product_name,category,brand,unit_price,product_rating
P01350,Core Essential 1350,Toys,Apex,39.12,3.7
P01351,Urban Pro 1351,Toys,Nova,40.97,4.7
P01352,Nexa Essential 1352,Office,Nexa,75.48,4.2
P01353,Zenith Classic 1353,Grocery,Zenith,143.15,4.0
P01354,Nexa Plus 1354,Electronics,Urban,20.14,4.7
P01355,Pulse Max 1355,Sports,Nova,26.57,3.7
P01356,Orion Classic 1356,Accessories,Urban,29.95,3.7
P01357,Zenith Plus 1357,Toys,Prime,10.84,3.7
P01358,Orion Series 1358,Home & Kitchen,Prime,14.13,3.4
P01359,Orion Plus 1359,Electronics,Pulse,58.11,4.0
P01360,Vertex Plus 1360,Grocery,Apex,197.91,4.2
P01361,Zenith Max 1361,Accessories,Nexa,13.73,3.5
P01362,Core Essential 1362,Office,Prime,275.68,4.0
P01363,Orion Plus 1363,Sports,Orion,21.02,3.8
P01364,Urban Essential 1364,Books,Vertex,104.17,4.1
P01365,Pulse Series 1365,Home & Kitchen,Pulse,51.51,4.9
P01366,Zenith Series 1366,Sports,Nova,41.71,4.1
P01367,Prime Essential 1367,Beauty,Vertex,23.83,4.2
P01368,Core Essential 1368,Grocery,Zenith,35.5,5.0
P01369,Nexa Plus 1369,Grocery,Nexa,18.46,3.8
P01370,Vertex Plus 1370,Sports,Nova,81.98,4.4
P01371,Pulse Classic 1371,Grocery,Pulse,95.72,3.8
P01372,Pulse Classic 1372,Books,Urban,19.49,4.5
P01373,Zenith Series 1373,Office,Vertex,8.0,3.6
P01374,Vertex Essential 1374,Books,Vertex,26.06,3.9
P01375,Orion Essential 1375,Beauty,Pulse,209.55,3.8
P01376,Orion Essential 1376,Office,Urban,43.13,3.5
P01377,Orion Series 1377,Fashion,Zenith,98.84,2.9
P01378,Pulse Pro 1378,Accessories,Prime,15.19,4.3
P01379,Core Max 1379,Sports,Nexa,22.6,3.7
P01380,Zenith Series 1380,Office,Apex,26.46,4.0
P01381,Core Essential 1381,Office,Pulse,12.2,4.0
P01382,Orion Max 1382,Beauty,Apex,40.67,3.3
P01383,Pulse Series 1383,Books,Nova,16.76,3.9
P01384,Urban Series 1384,Beauty,Nexa,82.22,3.1
P01385,Zenith Plus 1385,Books,Core,37.93,3.8
P01386,Core Pro 1386,Office,Zenith,132.71,4.9
P01387,Prime Classic 1387,Grocery,Vertex,7.73,3.8
P01388,Core Series 1388,Grocery,Zenith,21.7,3.5
P01389,Nexa Essential 1389,Books,Apex,24.26,3.8
P01390,Prime Max 1390,Electronics,Core,53.1,5.0
P01391,Urban Plus 1391,Electronics,Nexa,23.94,3.9
P01392,Nexa Max 1392,Fashion,Urban,164.93,3.2
P01393,Prime Max 1393,Home & Kitchen,Vertex,29.66,3.1
P01394,Urban Max 1394,Electronics,Orion,15.49,3.9
P01395,Nexa Pro 1395,Electronics,Apex,30.28,4.5
P01396,Vertex Pro 1396,Books,Nova,26.11,4.3
P01397,Prime Series 1397,Toys,Nexa,80.7,4.7
P01398,Urban Essential 1398,Grocery,Nexa,24.16,4.4
P01399,Zenith Series 1399,Fashion,Prime,8.91,4.1
P01400,Nova Pro 1400,Electronics,Vertex,41.06,2.6
P01401,Orion Max 1401,Sports,Vertex,19.48,4.9
P01402,Apex Pro 1402,Grocery,Core,12.38,3.3
P01403,Apex Series 1403,Beauty,Pulse,35.72,5.0
P01404,Pulse Series 1404,Home & Kitchen,Orion,31.08,3.7
P01405,Urban Series 1405,Accessories,Urban,28.7,3.7
P01406,Prime Classic 1406,Accessories,Vertex,44.24,3.8
P01407,Pulse Essential 1407,Fashion,Nova,20.79,4.1
P01408,Orion Pro 1408,Toys,Prime,38.85,3.3
P01409,Core Classic 1409,Electronics,Vertex,20.59,3.6
P01410,Urban Series 1410,Grocery,Pulse,73.36,4.6
P01411,Orion Max 1411,Grocery,Prime,34.26,4.8
P01412,Zenith Series 1412,Fashion,Apex,169.04,3.5
P01413,Nexa Max 1413,Sports,Nova,22.42,4.3
P01414,Vertex Pro 1414,Beauty,Vertex,48.27,3.8
P01415,Apex Essential 1415,Toys,Urban,96.75,4.4
P01416,Apex Essential 1416,Toys,Vertex,56.71,3.6
P01417,Urban Essential 1417,Grocery,Apex,39.72,4.5
P01418,Orion Series 1418,Sports,Prime,47.36,4.0
P01419,Core Pro 1419,Sports,Orion,55.26,3.8
P01420,Urban Classic 1420,Grocery,Urban,45.76,4.1
P01421,Orion Pro 1421,Sports,Apex,34.54,4.9
P01422,Orion Max 1422,Electronics,Vertex,67.95,4.0
P01423,Core Series 1423,Fashion,Apex,32.43,4.3
P01424,Nova Plus 1424,Home & Kitchen,Nexa,14.43,4.1
P01425,Nova Classic 1425,Office,Orion,223.17,4.2
P01426,Nexa Pro 1426,Sports,Zenith,77.1,4.8
P01427,Zenith Max 1427,Grocery,Pulse,15.41,4.6
P01428,Orion Plus 1428,Accessories,Nexa,28.09,3.4
P01429,Prime Classic 1429,Accessories,Apex,20.96,4.4
P01430,Core Classic 1430,Electronics,Pulse,22.35,5.0
P01431,Vertex Essential 1431,Electronics,Urban,76.38,4.0
P01432,Zenith Essential 1432,Electronics,Core,25.97,4.6
P01433,Nexa Max 1433,Electronics,Nexa,196.34,2.6
P01434,Orion Pro 1434,Accessories,Urban,7.14,3.6
P01435,Apex Pro 1435,Electronics,Apex,34.08,5.0
P01436,Pulse Series 1436,Toys,Orion,10.56,4.5
P01437,Pulse Pro 1437,Books,Vertex,47.0,4.2
P01438,Core Plus 1438,Accessories,Pulse,52.35,5.0
P01439,Prime Series 1439,Accessories,Core,78.61,3.5
P01440,Nova Classic 1440,Beauty,Prime,11.6,4.8
P01441,Orion Plus 1441,Accessories,Apex,51.6,3.6
P01442,Nexa Series 1442,Books,Urban,15.95,4.2
P01443,Urban Plus 1443,Sports,Prime,38.15,3.2
P01444,Core Max 1444,Accessories,Pulse,23.51,3.9
P01445,Vertex Max 1445,Toys,Apex,11.22,4.8
P01446,Apex Series 1446,Accessories,Prime,67.05,3.8
P01447,Zenith Essential 1447,Sports,Apex,27.73,4.4
P01448,Orion Pro 1448,Beauty,Nexa,75.73,3.8
P01449,Vertex Series 1449,Office,Prime,80.76,4.3
P01450,Vertex Series 1450,Fashion,Core,113.93,4.5
P01451,Nova Pro 1451,Sports,Zenith,22.18,3.7
P01452,Pulse Series 1452,Accessories,Pulse,15.17,3.6
P01453,Zenith Plus 1453,Fashion,Apex,103.13,3.9
P01454,Prime Essential 1454,Electronics,Prime,38.39,3.9
P01455,Nexa Max 1455,Home & Kitchen,Orion,117.84,3.0
P01456,Orion Max 1456,Office,Prime,12.07,4.3
P01457,Pulse Plus 1457,Sports,Nexa,65.05,4.3
P01458,Zenith Max 1458,Fashion,Urban,36.38,3.1
P01459,Urban Classic 1459,Books,Prime,33.72,4.6
P01460,Apex Plus 1460,Grocery,Zenith,26.2,3.9
P01461,Vertex Series 1461,Books,Core,12.88,4.3
P01462,Nexa Max 1462,Office,Pulse,63.61,4.0
P01463,Urban Pro 1463,Accessories,Apex,24.59,4.3
P01464,Orion Classic 1464,Books,Apex,42.34,4.2
P01465,Nova Series 1465,Sports,Apex,199.24,4.6
P01466,Apex Max 1466,Beauty,Vertex,21.59,4.1
P01467,Prime Classic 1467,Home & Kitchen,Nexa,26.77,4.5
P01468,Prime Max 1468,Books,Orion,30.23,4.9
P01469,Pulse Plus 1469,Home & Kitchen,Pulse,24.54,4.1
P01470,Prime Pro 1470,Sports,Pulse,25.24,4.0
P01471,Vertex Series 1471,Electronics,Apex,65.58,4.4
P01472,Vertex Series 1472,Fashion,Nexa,115.17,3.0
P01473,Nova Plus 1473,Office,Urban,39.34,3.6
P01474,Core Essential 1474,Sports,Pulse,68.12,3.6
P01475,Prime Max 1475,Toys,Prime,29.96,4.4
P01476,Zenith Series 1476,Grocery,Zenith,29.29,4.2
P01477,Prime Essential 1477,Toys,Nexa,24.42,4.8
P01478,Urban Plus 1478,Toys,Apex,17.59,4.8
P01479,Pulse Pro 1479,Home & Kitchen,Pulse,106.49,3.0
P01480,Nova Essential 1480,Books,Vertex,22.28,3.2
P01481,Nexa Series 1481,Sports,Nova,60.66,4.1
P01482,Orion Classic 1482,Accessories,Nova,16.48,3.2
P01483,Zenith Pro 1483,Office,Orion,36.48,3.0
P01484,Zenith Pro 1484,Beauty,Pulse,34.97,3.7
P01485,Nova Essential 1485,Toys,Core,16.6,3.0
P01486,Vertex Max 1486,Grocery,Urban,25.62,3.5
P01487,Pulse Plus 1487,Books,Vertex,13.38,4.5
P01488,Core Pro 1488,Fashion,Prime,35.53,3.8
P01489,Zenith Series 1489,Sports,Nexa,7.18,4.9
P01490,Urban Max 1490,Electronics,Prime,33.23,3.8
P01491,Zenith Plus 1491,Grocery,Pulse,62.88,4.4
P01492,Pulse Plus 1492,Home & Kitchen,Zenith,34.59,3.8
P01493,Nova Essential 1493,Office,Nova,18.64,4.0
P01494,Urban Essential 1494,Toys,Pulse,19.51,3.9
P01495,Urban Max 1495,Accessories,Nexa,103.82,4.4
P01496,Nexa Pro 1496,Electronics,Pulse,40.36,4.5
P01497,Nova Classic 1497,Beauty,Core,74.85,5.0
P01498,Core Classic 1498,Toys,Core,81.76,4.1
P01499,Pulse Plus 1499,Accessories,Nova,23.43,4.4
P01500,Urban Classic 1500,Home & Kitchen,Zenith,14.21,3.5
P01501,Prime Max 1501,Home & Kitchen,Nexa,62.6,4.5
P01502,Pulse Series 1502,Books,Apex,16.18,4.1
P01503,Zenith Plus 1503,Fashion,Urban,20.57,2.6
P01504,Core Pro 1504,Beauty,Pulse,38.42,3.6
P01505,Urban Plus 1505,Fashion,Nexa,27.92,3.0
P01506,Urban Series 1506,Electronics,Zenith,4.36,3.7
P01507,Nexa Pro 1507,Books,Apex,11.52,4.3
P01508,Zenith Series 1508,Home & Kitchen,Pulse,86.77,3.9
P01509,Nova Max 1509,Home & Kitchen,Orion,32.53,4.4
P01510,Nexa Classic 1510,Toys,Vertex,67.68,2.8
P01511,Nexa Max 1511,Sports,Nova,16.86,4.6
P01512,Urban Classic 1512,Grocery,Orion,12.87,4.2
P01513,Core Classic 1513,Home & Kitchen,Pulse,67.03,3.4
P01514,Urban Pro 1514,Office,Prime,112.41,4.1
P01515,Urban Pro 1515,Grocery,Zenith,15.96,5.0
P01516,Core Series 1516,Toys,Zenith,87.47,4.9
P01517,Prime Essential 1517,Office,Nexa,14.54,5.0
P01518,Nexa Max 1518,Grocery,Nova,8.02,4.0
P01519,Orion Essential 1519,Fashion,Apex,59.3,4.7
P01520,Nova Pro 1520,Grocery,Pulse,14.82,4.8
P01521,Core Pro 1521,Books,Prime,11.78,3.5
P01522,Prime Essential 1522,Home & Kitchen,Apex,12.01,4.8
P01523,Nexa Plus 1523,Books,Nova,25.59,4.7
P01524,Nova Essential 1524,Sports,Nexa,7.57,3.7
P01525,Urban Classic 1525,Fashion,Vertex,59.75,4.2
P01526,Apex Plus 1526,Electronics,Apex,53.99,4.8
P01527,Nexa Pro 1527,Toys,Prime,53.94,4.1
P01528,Zenith Series 1528,Home & Kitchen,Urban,103.78,4.6
P01529,Nova Pro 1529,Electronics,Zenith,83.85,3.8
P01530,Apex Essential 1530,Electronics,Apex,15.46,3.5
P01531,Nexa Plus 1531,Toys,Core,64.2,3.4
P01532,Nexa Max 1532,Electronics,Prime,95.15,3.9
P01533,Prime Classic 1533,Accessories,Urban,72.83,4.3
P01534,Pulse Series 1534,Books,Core,77.91,3.1
P01535,Orion Classic 1535,Beauty,Orion,30.56,5.0
P01536,Orion Classic 1536,Beauty,Core,19.53,4.7
P01537,Nexa Classic 1537,Sports,Orion,28.34,4.4
P01538,Vertex Series 1538,Home & Kitchen,Prime,18.67,4.5
P01539,Urban Series 1539,Sports,Nexa,86.35,3.7
P01540,Nova Pro 1540,Home & Kitchen,Nova,41.4,3.3
P01541,Nova Pro 1541,Beauty,Prime,73.46,4.3
P01542,Prime Plus 1542,Office,Nova,9.5,4.7
P01543,Vertex Pro 1543,Sports,Zenith,23.42,3.8
P01544,Core Classic 1544,Books,Urban,13.91,3.6
P01545,Vertex Classic 1545,Books,Vertex,8.1,3.8
P01546,Orion Plus 1546,Accessories,Vertex,45.84,4.4
P01547,Prime Series 1547,Beauty,Pulse,13.43,4.4
P01548,Core Max 1548,Sports,Vertex,25.02,5.0
P01549,Urban Classic 1549,Books,Prime,14.6,4.3
P01550,Apex Plus 1550,Beauty,Core,24.26,3.6
P01551,Zenith Series 1551,Books,Prime,59.46,3.9
P01552,Prime Max 1552,Home & Kitchen,Apex,14.8,3.5
P01553,Pulse Essential 1553,Toys,Orion,23.27,4.7
P01554,Apex Series 1554,Fashion,Zenith,56.31,3.5
P01555,Zenith Series 1555,Office,Apex,64.64,3.8
P01556,Prime Classic 1556,Beauty,Zenith,24.55,4.4
P01557,Vertex Essential 1557,Accessories,Vertex,45.66,5.0
P01558,Apex Series 1558,Sports,Apex,73.04,5.0
P01559,Vertex Series 1559,Accessories,Orion,13.52,3.4
P01560,Orion Classic 1560,Office,Nexa,18.41,4.5
P01561,Nexa Classic 1561,Office,Orion,25.0,4.1
P01562,Prime Max 1562,Office,Core,52.33,4.0
P01563,Prime Plus 1563,Office,Nova,41.41,3.9
P01564,Zenith Max 1564,Books,Zenith,37.1,3.4
P01565,Nova Classic 1565,Grocery,Prime,13.88,5.0
P01566,Vertex Essential 1566,Sports,Orion,76.64,3.0
P01567,Apex Essential 1567,Sports,Urban,22.34,4.0
P01568,Nexa Essential 1568,Fashion,Zenith,27.53,4.9
P01569,Nexa Max 1569,Toys,Nova,41.73,4.2
P01570,Urban Plus 1570,Home & Kitchen,Urban,206.65,3.7
P01571,Urban Plus 1571,Fashion,Nexa,19.66,3.8
P01572,Orion Plus 1572,Home & Kitchen,Nexa,18.79,4.6
P01573,Prime Pro 1573,Grocery,Zenith,24.98,3.9
P01574,Apex Essential 1574,Beauty,Urban,99.5,4.1
P01575,Urban Max 1575,Office,Apex,40.03,4.4
P01576,Vertex Max 1576,Grocery,Vertex,49.09,4.6
P01577,Urban Essential 1577,Grocery,Urban,72.35,3.8
P01578,Prime Classic 1578,Grocery,Urban,96.55,3.3
P01579,Apex Classic 1579,Grocery,Core,19.15,3.5
P01580,Pulse Essential 1580,Grocery,Pulse,56.03,4.9
P01581,Nexa Plus 1581,Accessories,Apex,98.77,4.1
P01582,Core Plus 1582,Home & Kitchen,Pulse,42.12,3.4
P01583,Nexa Plus 1583,Accessories,Urban,16.75,3.6
P01584,Core Essential 1584,Grocery,Urban,14.04,4.7
P01585,Nova Pro 1585,Office,Prime,52.56,4.1
P01586,Orion Max 1586,Electronics,Core,12.4,3.2
P01587,Prime Plus 1587,Sports,Pulse,16.84,3.5
P01588,Nexa Classic 1588,Home & Kitchen,Pulse,22.52,4.7
P01589,Core Max 1589,Office,Prime,45.05,3.8
P01590,Pulse Classic 1590,Sports,Nova,59.18,5.0
P01591,Prime Plus 1591,Grocery,Zenith,18.47,5.0
P01592,Nova Series 1592,Accessories,Vertex,10.9,4.9
P01593,Nexa Series 1593,Accessories,Prime,72.97,4.4
P01594,Prime Series 1594,Electronics,Apex,64.29,4.7
P01595,Prime Pro 1595,Toys,Orion,53.4,4.1
P01596,Zenith Classic 1596,Grocery,Nova,49.06,4.1
P01597,Apex Essential 1597,Office,Nexa,24.48,3.4
P01598,Orion Series 1598,Fashion,Orion,29.83,4.1
P01599,Vertex Series 1599,Books,Prime,37.47,3.4
P01600,Core Max 1600,Fashion,Nova,16.39,4.1
P01601,Pulse Pro 1601,Accessories,Nexa,49.42,3.4
P01602,Pulse Plus 1602,Fashion,Urban,38.96,3.6
P01603,Pulse Classic 1603,Home & Kitchen,Core,30.98,2.7
P01604,Apex Plus 1604,Accessories,Orion,79.57,3.7
P01605,Zenith Classic 1605,Grocery,Orion,31.96,3.7
P01606,Vertex Plus 1606,Grocery,Prime,63.37,3.9
P01607,Urban Plus 1607,Home & Kitchen,Orion,12.01,4.8
P01608,Zenith Plus 1608,Books,Urban,74.55,4.1
P01609,Urban Series 1609,Sports,Pulse,60.29,4.6
P01610,Urban Essential 1610,Home & Kitchen,Nova,244.93,4.6
P01611,Vertex Essential 1611,Sports,Orion,147.84,4.9
P01612,Prime Classic 1612,Beauty,Nova,81.29,3.6
P01613,Nova Essential 1613,Accessories,Nexa,21.55,3.4
P01614,Apex Classic 1614,Electronics,Nexa,15.78,4.0
P01615,Pulse Essential 1615,Books,Orion,18.23,3.5
P01616,Zenith Series 1616,Toys,Orion,55.36,4.0
P01617,Nexa Series 1617,Books,Nexa,112.19,3.6
P01618,Prime Max 1618,Sports,Apex,11.77,3.4
P01619,Pulse Classic 1619,Beauty,Nexa,16.38,4.3
P01620,Nexa Series 1620,Sports,Apex,36.07,5.0
P01621,Urban Max 1621,Accessories,Vertex,12.6,4.0
P01622,Nova Classic 1622,Sports,Urban,23.92,4.3
P01623,Vertex Series 1623,Office,Urban,107.3,4.1
P01624,Nova Series 1624,Grocery,Nova,67.0,4.1
P01625,Zenith Series 1625,Toys,Core,73.84,4.9
P01626,Nexa Series 1626,Beauty,Prime,14.43,3.9
P01627,Orion Pro 1627,Office,Nova,7.27,2.3
P01628,Nexa Series 1628,Sports,Orion,23.79,3.6
P01629,Core Essential 1629,Toys,Zenith,4.31,4.2
P01630,Core Max 1630,Books,Nexa,52.6,4.0
P01631,Prime Series 1631,Fashion,Zenith,68.58,4.0
P01632,Nexa Pro 1632,Office,Vertex,17.26,3.8
P01633,Prime Essential 1633,Fashion,Vertex,59.1,4.1
P01634,Orion Pro 1634,Home & Kitchen,Pulse,58.81,5.0
P01635,Nexa Plus 1635,Fashion,Vertex,12.76,3.9
P01636,Nova Max 1636,Office,Nova,24.42,5.0
P01637,Pulse Max 1637,Electronics,Nexa,22.97,4.4
P01638,Prime Plus 1638,Accessories,Prime,81.03,3.7
P01639,Urban Plus 1639,Home & Kitchen,Nova,67.66,4.6
P01640,Vertex Classic 1640,Fashion,Nexa,58.58,2.8
P01641,Urban Plus 1641,Sports,Core,21.12,4.1
P01642,Apex Max 1642,Office,Core,119.64,4.4
P01643,Apex Plus 1643,Beauty,Apex,41.2,4.4
P01644,Vertex Essential 1644,Sports,Nexa,54.67,4.5
P01645,Core Max 1645,Books,Prime,166.15,4.5
P01646,Vertex Plus 1646,Sports,Orion,63.53,4.3
P01647,Nexa Essential 1647,Office,Zenith,31.42,4.5
P01648,Pulse Classic 1648,Electronics,Apex,22.36,3.8
P01649,Pulse Essential 1649,Books,Pulse,7.35,4.7
P01650,Orion Essential 1650,Accessories,Core,8.55,3.8
P01651,Core Max 1651,Fashion,Orion,75.61,4.7
P01652,Orion Plus 1652,Home & Kitchen,Orion,5.91,4.1
P01653,Orion Essential 1653,Books,Zenith,86.97,4.2
P01654,Nova Plus 1654,Fashion,Pulse,72.13,4.6
P01655,Prime Max 1655,Beauty,Urban,16.07,4.9
P01656,Orion Essential 1656,Books,Zenith,41.21,4.1
P01657,Urban Max 1657,Books,Nexa,58.79,4.2
P01658,Pulse Pro 1658,Home & Kitchen,Nova,38.02,2.7
P01659,Urban Classic 1659,Fashion,Nova,106.0,3.6
P01660,Nexa Pro 1660,Accessories,Zenith,10.0,3.3
P01661,Zenith Essential 1661,Home & Kitchen,Apex,55.1,3.9
P01662,Pulse Essential 1662,Fashion,Nova,20.23,3.7
P01663,Prime Series 1663,Accessories,Nova,7.32,3.7
P01664,Apex Pro 1664,Beauty,Urban,12.32,3.5
P01665,Pulse Max 1665,Electronics,Core,21.83,4.4
P01666,Orion Plus 1666,Home & Kitchen,Nexa,35.74,3.1
P01667,Orion Max 1667,Fashion,Prime,15.55,3.5
P01668,Prime Classic 1668,Accessories,Nexa,22.19,4.1
P01669,Apex Essential 1669,Accessories,Orion,24.51,4.6
P01670,Pulse Series 1670,Books,Core,15.86,3.6
P01671,Pulse Pro 1671,Books,Orion,21.02,4.7
P01672,Prime Plus 1672,Fashion,Zenith,58.62,2.6
P01673,Zenith Essential 1673,Sports,Core,154.38,4.1
P01674,Orion Series 1674,Beauty,Pulse,42.22,4.3
P01675,Vertex Essential 1675,Office,Prime,39.4,3.6
P01676,Vertex Plus 1676,Office,Pulse,32.56,3.4
P01677,Nova Pro 1677,Accessories,Orion,24.62,4.2
P01678,Zenith Max 1678,Accessories,Orion,58.76,4.1
P01679,Orion Essential 1679,Electronics,Prime,84.79,3.7
P01680,Prime Series 1680,Grocery,Orion,12.3,3.9
P01681,Vertex Max 1681,Accessories,Pulse,89.1,3.8
P01682,Apex Essential 1682,Sports,Zenith,151.15,4.8
P01683,Zenith Max 1683,Beauty,Core,14.13,4.5
P01684,Nexa Max 1684,Office,Core,80.16,4.2
P01685,Prime Plus 1685,Beauty,Zenith,152.5,5.0
P01686,Zenith Classic 1686,Home & Kitchen,Prime,66.66,4.7
P01687,Zenith Pro 1687,Accessories,Core,29.87,4.8
P01688,Urban Essential 1688,Sports,Prime,70.55,5.0
P01689,Nova Pro 1689,Fashion,Apex,16.85,4.0
P01690,Prime Plus 1690,Books,Apex,26.42,3.4
P01691,Nexa Essential 1691,Accessories,Nexa,18.1,3.1
P01692,Vertex Essential 1692,Accessories,Nexa,10.41,4.5
P01693,Orion Max 1693,Sports,Core,36.33,3.6
P01694,Core Series 1694,Grocery,Apex,46.02,5.0
P01695,Nova Max 1695,Beauty,Apex,63.53,3.6
P01696,Pulse Plus 1696,Sports,Orion,3.0,3.5
P01697,Apex Max 1697,Toys,Pulse,41.26,4.5
P01698,Urban Max 1698,Toys,Orion,37.57,4.5
P01699,Vertex Classic 1699,Toys,Orion,13.11,5.0
P01700,Prime Series 1700,Grocery,Nexa,23.46,4.0
P01701,Nexa Pro 1701,Sports,Nova,69.01,4.7
P01702,Vertex Plus 1702,Electronics,Vertex,38.21,4.0
P01703,Urban Plus 1703,Accessories,Core,34.45,4.4
P01704,Vertex Series 1704,Accessories,Core,78.18,4.0
P01705,Zenith Pro 1705,Toys,Urban,281.1,5.0
P01706,Pulse Series 1706,Books,Nexa,28.14,5.0
P01707,Urban Series 1707,Sports,Prime,43.7,3.4
P01708,Nexa Classic 1708,Sports,Core,15.69,4.8
P01709,Prime Pro 1709,Fashion,Urban,241.21,3.6
P01710,Core Series 1710,Office,Pulse,21.53,4.7
P01711,Prime Pro 1711,Electronics,Vertex,6.88,5.0
P01712,Urban Pro 1712,Books,Urban,61.25,3.6
P01713,Zenith Essential 1713,Grocery,Vertex,8.22,3.4
P01714,Apex Pro 1714,Home & Kitchen,Zenith,112.27,3.8
P01715,Prime Max 1715,Grocery,Zenith,59.48,4.7
P01716,Nova Classic 1716,Grocery,Nova,13.88,4.4
P01717,Vertex Essential 1717,Office,Nova,64.0,4.0
P01718,Nova Max 1718,Grocery,Prime,25.92,4.5
P01719,Zenith Classic 1719,Office,Urban,51.39,3.9
P01720,Apex Series 1720,Fashion,Prime,11.05,4.2
P01721,Vertex Pro 1721,Office,Vertex,10.45,4.4
P01722,Orion Max 1722,Grocery,Zenith,46.59,4.4
P01723,Pulse Essential 1723,Beauty,Urban,190.73,5.0
P01724,Nexa Max 1724,Fashion,Zenith,19.58,3.4
P01725,Nova Plus 1725,Accessories,Apex,18.3,4.6
P01726,Urban Plus 1726,Grocery,Pulse,25.8,3.6
P01727,Orion Plus 1727,Office,Pulse,10.64,3.9
P01728,Orion Series 1728,Home & Kitchen,Apex,57.56,4.0
P01729,Zenith Pro 1729,Grocery,Core,78.82,3.9
P01730,Orion Essential 1730,Fashion,Pulse,54.02,3.4
P01731,Prime Essential 1731,Office,Nexa,30.04,3.9
P01732,Nova Essential 1732,Books,Zenith,13.92,4.2
P01733,Orion Pro 1733,Sports,Orion,224.15,4.0
P01734,Apex Max 1734,Grocery,Zenith,16.18,4.9
P01735,Apex Classic 1735,Accessories,Zenith,15.84,4.0
P01736,Urban Max 1736,Toys,Prime,6.98,4.1
P01737,Prime Plus 1737,Books,Orion,9.74,4.2
P01738,Pulse Plus 1738,Books,Orion,47.94,4.0
P01739,Orion Plus 1739,Electronics,Nexa,23.84,4.4
P01740,Urban Essential 1740,Sports,Nova,16.08,3.8
P01741,Nova Series 1741,Grocery,Zenith,17.07,3.5
P01742,Nexa Pro 1742,Books,Nova,22.04,4.1
P01743,Orion Plus 1743,Electronics,Core,19.25,4.3
P01744,Orion Series 1744,Sports,Vertex,123.69,4.2
P01745,Core Classic 1745,Sports,Zenith,25.04,3.6
P01746,Core Plus 1746,Fashion,Orion,39.91,4.2
P01747,Vertex Series 1747,Grocery,Orion,36.92,4.5
P01748,Apex Pro 1748,Accessories,Apex,38.06,4.2
P01749,Core Max 1749,Books,Zenith,25.07,3.7
P01750,Urban Essential 1750,Books,Nexa,22.84,4.1
P01751,Prime Series 1751,Home & Kitchen,Orion,62.44,5.0
P01752,Core Essential 1752,Office,Core,42.65,3.5
P01753,Nova Classic 1753,Home & Kitchen,Zenith,17.68,4.7
P01754,Vertex Pro 1754,Books,Nexa,3.0,2.9
P01755,Pulse Essential 1755,Grocery,Zenith,20.27,3.8
P01756,Urban Classic 1756,Home & Kitchen,Orion,10.29,3.9
P01757,Core Plus 1757,Accessories,Prime,15.25,4.7
P01758,Apex Series 1758,Accessories,Nova,10.65,5.0
P01759,Pulse Pro 1759,Beauty,Core,99.38,4.7
P01760,Nexa Series 1760,Beauty,Nexa,98.75,4.4
P01761,Prime Essential 1761,Beauty,Zenith,69.24,4.7
P01762,Prime Pro 1762,Sports,Prime,25.92,3.4
P01763,Zenith Classic 1763,Grocery,Core,19.22,4.6
P01764,Apex Classic 1764,Home & Kitchen,Nexa,9.12,3.5
P01765,Orion Plus 1765,Sports,Prime,79.7,3.7
P01766,Pulse Series 1766,Home & Kitchen,Prime,76.49,4.3
P01767,Urban Max 1767,Grocery,Zenith,54.54,3.4
P01768,Urban Max 1768,Electronics,Urban,12.91,4.8
P01769,Zenith Classic 1769,Toys,Core,25.84,4.1
P01770,Nexa Essential 1770,Fashion,Zenith,31.43,3.4
P01771,Prime Classic 1771,Beauty,Zenith,7.14,4.9
P01772,Apex Series 1772,Grocery,Nova,126.63,4.0
P01773,Prime Plus 1773,Fashion,Core,10.37,4.0
P01774,Nova Classic 1774,Toys,Urban,17.35,4.0
P01775,Nova Series 1775,Electronics,Apex,7.1,2.5
P01776,Vertex Series 1776,Accessories,Vertex,29.14,4.8
P01777,Zenith Max 1777,Books,Prime,27.98,4.1
P01778,Nexa Classic 1778,Fashion,Core,84.56,4.2
P01779,Urban Pro 1779,Toys,Pulse,14.92,4.5
P01780,Pulse Classic 1780,Sports,Zenith,13.18,3.9
P01781,Zenith Classic 1781,Grocery,Nexa,37.62,3.5
P01782,Zenith Max 1782,Grocery,Prime,5.41,3.6
P01783,Core Plus 1783,Accessories,Core,116.01,4.6
P01784,Vertex Pro 1784,Books,Nova,10.65,4.1
P01785,Nova Pro 1785,Beauty,Nexa,179.58,4.7
P01786,Core Pro 1786,Home & Kitchen,Nexa,17.16,4.7
P01787,Core Series 1787,Fashion,Nova,9.69,4.6
P01788,Nova Classic 1788,Sports,Pulse,59.15,4.8
P01789,Pulse Classic 1789,Grocery,Core,56.17,3.7
P01790,Nexa Plus 1790,Office,Nova,57.4,4.4
P01791,Apex Pro 1791,Home & Kitchen,Orion,38.32,3.8
P01792,Apex Series 1792,Sports,Nexa,262.72,3.5
P01793,Apex Classic 1793,Accessories,Prime,10.39,4.4
P01794,Urban Pro 1794,Home & Kitchen,Orion,119.2,4.5
P01795,Vertex Essential 1795,Grocery,Prime,8.23,3.9
P01796,Nexa Pro 1796,Fashion,Apex,154.79,4.1
P01797,Apex Essential 1797,Grocery,Zenith,48.07,4.5
P01798,Prime Plus 1798,Beauty,Core,142.42,3.8
P01799,Prime Plus 1799,Beauty,Vertex,78.12,4.5
