order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00096702,O0055298,P00818,5,42.17,0.05,200.31
OI00096703,O0055299,P00200,1,251.24,0.0,251.24
OI00096704,O0055299,P01522,2,12.01,0.0,24.02
OI00096705,O0055300,P00913,1,7.35,0.05,6.98
OI00096706,O0055300,P01400,2,41.06,0.0,82.12
OI00096707,O0055300,P01177,1,30.86,0.1,27.77
OI00096708,O0055301,P00013,2,10.36,0.1,18.65
OI00096709,O0055302,P01405,1,28.7,0.0,28.7
OI00096710,O0055303,P01368,1,35.5,0.0,35.5
OI00096711,O0055303,P01949,2,24.25,0.0,48.5
OI00096712,O0055304,P01484,2,34.97,0.05,66.44
OI00096713,O0055305,P01710,1,21.53,0.05,20.45
OI00096714,O0055306,P00601,4,26.32,0.15,89.49
OI00096715,O0055307,P01257,1,24.74,0.05,23.5
OI00096716,O0055308,P01595,1,53.4,0.05,50.73
OI00096717,O0055309,P01768,1,12.91,0.0,12.91
OI00096718,O0055310,P00612,1,20.04,0.1,18.04
OI00096719,O0055310,P00736,1,11.06,0.15,9.4
OI00096720,O0055310,P00207,1,39.32,0.05,37.35
OI00096721,O0055311,P01376,1,43.13,0.0,43.13
OI00096722,O0055312,P01916,4,15.77,0.0,63.08
OI00096723,O0055312,P00698,1,28.91,0.0,28.91
OI00096724,O0055313,P01201,2,84.91,0.05,161.33
OI00096725,O0055313,P01905,1,46.38,0.0,46.38
OI00096726,O0055314,P00013,1,10.36,0.15,8.81
OI00096727,O0055314,P01166,2,95.25,0.1,171.45
OI00096728,O0055315,P01331,3,29.2,0.05,83.22
OI00096729,O0055316,P00509,3,83.39,0.0,250.17
OI00096730,O0055317,P00266,1,64.21,0.0,64.21
OI00096731,O0055317,P01284,1,15.34,0.05,14.57
OI00096732,O0055318,P01017,1,52.91,0.2,42.33
OI00096733,O0055319,P01898,1,14.36,0.05,13.64
OI00096734,O0055320,P00419,1,25.64,0.0,25.64
OI00096735,O0055321,P00280,1,62.2,0.0,62.2
OI00096736,O0055321,P01361,1,13.73,0.0,13.73
OI00096737,O0055322,P01999,1,30.3,0.0,30.3
OI00096738,O0055322,P00043,3,36.32,0.15,92.62
OI00096739,O0055323,P00042,1,123.76,0.0,123.76
OI00096740,O0055323,P00559,2,18.52,0.1,33.34
OI00096741,O0055323,P00940,2,12.97,0.15,22.05
OI00096742,O0055324,P01280,2,230.84,0.0,461.68
OI00096743,O0055324,P01382,1,40.67,0.1,36.6
OI00096744,O0055324,P01100,1,202.57,0.0,202.57
OI00096745,O0055325,P01970,1,30.88,0.15,26.25
OI00096746,O0055326,P01834,1,47.14,0.0,47.14
OI00096747,O0055327,P01116,3,93.17,0.15,237.58
OI00096748,O0055328,P00225,1,30.94,0.0,30.94
OI00096749,O0055328,P00312,4,38.94,0.0,155.76
OI00096750,O0055329,P01557,1,45.66,0.1,41.09
OI00096751,O0055329,P01063,2,24.09,0.0,48.18
OI00096752,O0055329,P01177,2,30.86,0.1,55.55
OI00096753,O0055330,P01015,4,7.14,0.15,24.28
OI00096754,O0055331,P00650,1,21.91,0.0,21.91
OI00096755,O0055332,P01917,4,32.86,0.15,111.72
OI00096756,O0055332,P01242,1,18.31,0.1,16.48
OI00096757,O0055332,P00566,1,23.0,0.0,23.0
OI00096758,O0055333,P00944,2,95.43,0.0,190.86
OI00096759,O0055334,P00672,1,18.56,0.0,18.56
OI00096760,O0055335,P01707,1,43.7,0.0,43.7
OI00096761,O0055336,P01986,1,5.52,0.0,5.52
OI00096762,O0055337,P01754,2,3.0,0.1,5.4
OI00096763,O0055337,P01080,4,146.5,0.05,556.7
OI00096764,O0055337,P00228,4,21.4,0.2,68.48
OI00096765,O0055338,P00749,1,16.88,0.1,15.19
OI00096766,O0055339,P01555,5,64.64,0.0,323.2
OI00096767,O0055340,P01428,1,28.09,0.0,28.09
OI00096768,O0055340,P01572,1,18.79,0.1,16.91
OI00096769,O0055341,P00517,3,7.7,0.2,18.48
OI00096770,O0055341,P00956,1,50.53,0.0,50.53
OI00096771,O0055341,P00832,1,15.5,0.1,13.95
OI00096772,O0055342,P00267,4,41.78,0.2,133.7
OI00096773,O0055342,P01849,2,19.89,0.2,31.82
OI00096774,O0055342,P01366,1,41.71,0.05,39.62
OI00096775,O0055342,P01256,3,24.41,0.0,73.23
OI00096776,O0055343,P01646,1,63.53,0.0,63.53
OI00096777,O0055344,P00104,1,91.65,0.0,91.65
OI00096778,O0055344,P01962,3,20.51,0.05,58.45
OI00096779,O0055344,P01311,3,27.07,0.05,77.15
OI00096780,O0055345,P01320,1,30.98,0.05,29.43
OI00096781,O0055345,P01784,1,10.65,0.05,10.12
OI00096782,O0055345,P00061,1,33.41,0.0,33.41
OI00096783,O0055346,P00205,1,53.01,0.0,53.01
OI00096784,O0055347,P00882,1,79.89,0.0,79.89
OI00096785,O0055347,P00314,2,50.91,0.0,101.82
OI00096786,O0055348,P01014,1,11.35,0.05,10.78
OI00096787,O0055349,P01532,1,95.15,0.1,85.64
OI00096788,O0055350,P01785,3,179.58,0.1,484.87
OI00096789,O0055350,P00922,3,7.79,0.05,22.2
OI00096790,O0055350,P01342,3,41.04,0.05,116.96
OI00096791,O0055351,P01053,1,38.68,0.0,38.68
OI00096792,O0055352,P01302,1,58.4,0.15,49.64
OI00096793,O0055353,P01282,1,26.49,0.15,22.52
OI00096794,O0055353,P00487,1,30.57,0.0,30.57
OI00096795,O0055353,P00525,2,11.74,0.0,23.48
OI00096796,O0055354,P00714,2,60.82,0.0,121.64
OI00096797,O0055354,P01626,2,14.43,0.0,28.86
OI00096798,O0055355,P01292,4,20.35,0.0,81.4
OI00096799,O0055356,P00305,1,57.44,0.0,57.44
OI00096800,O0055356,P01703,1,34.45,0.1,31.01
OI00096801,O0055356,P00717,3,116.87,0.1,315.55
OI00096802,O0055357,P00234,3,18.03,0.0,54.09
OI00096803,O0055357,P00539,1,113.42,0.05,107.75
OI00096804,O0055358,P01743,1,19.25,0.15,16.36
OI00096805,O0055358,P00628,1,41.0,0.05,38.95
OI00096806,O0055359,P01993,1,26.25,0.05,24.94
OI00096807,O0055359,P00821,3,59.42,0.05,169.35
OI00096808,O0055359,P00374,1,28.85,0.0,28.85
OI00096809,O0055359,P00420,2,13.72,0.0,27.44
OI00096810,O0055360,P00775,1,92.9,0.05,88.26
OI00096811,O0055361,P00125,1,27.21,0.0,27.21
OI00096812,O0055361,P01571,4,19.66,0.2,62.91
OI00096813,O0055361,P00820,2,29.06,0.0,58.12
OI00096814,O0055361,P01751,1,62.44,0.0,62.44
OI00096815,O0055362,P01450,1,113.93,0.0,113.93
OI00096816,O0055363,P01573,1,24.98,0.0,24.98
OI00096817,O0055364,P00240,1,27.5,0.05,26.12
OI00096818,O0055365,P00205,3,53.01,0.0,159.03
OI00096819,O0055365,P01784,2,10.65,0.05,20.24
OI00096820,O0055365,P01909,1,87.97,0.0,87.97
OI00096821,O0055366,P01261,2,19.41,0.0,38.82
OI00096822,O0055366,P01467,3,26.77,0.0,80.31
OI00096823,O0055366,P01396,2,26.11,0.15,44.39
OI00096824,O0055367,P01551,3,59.46,0.05,169.46
OI00096825,O0055368,P00071,2,8.32,0.15,14.14
OI00096826,O0055368,P00923,1,156.77,0.15,133.25
OI00096827,O0055369,P01640,1,58.58,0.0,58.58
OI00096828,O0055369,P01567,1,22.34,0.05,21.22
OI00096829,O0055369,P00574,3,21.05,0.05,59.99
OI00096830,O0055369,P00960,2,9.98,0.2,15.97
OI00096831,O0055370,P01696,1,3.0,0.05,2.85
OI00096832,O0055371,P01843,1,207.88,0.0,207.88
OI00096833,O0055372,P00842,1,84.9,0.0,84.9
OI00096834,O0055372,P01230,1,20.7,0.0,20.7
OI00096835,O0055373,P00876,1,52.41,0.0,52.41
OI00096836,O0055373,P01851,4,50.59,0.0,202.36
OI00096837,O0055374,P00580,3,19.82,0.2,47.57
OI00096838,O0055374,P00302,5,53.02,0.0,265.1
OI00096839,O0055375,P01343,1,7.68,0.15,6.53
OI00096840,O0055376,P00468,3,56.09,0.0,168.27
OI00096841,O0055376,P00683,1,15.43,0.0,15.43
OI00096842,O0055377,P00192,1,151.02,0.0,151.02
OI00096843,O0055377,P01093,3,152.43,0.1,411.56
OI00096844,O0055378,P00586,2,6.49,0.0,12.98
OI00096845,O0055379,P01189,1,44.25,0.05,42.04
OI00096846,O0055379,P00195,2,33.67,0.0,67.34
OI00096847,O0055380,P00168,2,70.51,0.1,126.92
OI00096848,O0055381,P00285,2,47.13,0.0,94.26
OI00096849,O0055382,P01685,1,152.5,0.0,152.5
OI00096850,O0055383,P00903,3,63.51,0.0,190.53
OI00096851,O0055383,P00764,2,19.76,0.0,39.52
OI00096852,O0055384,P01003,1,100.69,0.0,100.69
OI00096853,O0055384,P00886,2,20.12,0.05,38.23
OI00096854,O0055385,P01332,1,7.66,0.0,7.66
OI00096855,O0055386,P01159,1,13.86,0.0,13.86
OI00096856,O0055387,P00529,1,5.31,0.1,4.78
OI00096857,O0055387,P00599,2,43.79,0.05,83.2
OI00096858,O0055388,P01514,1,112.41,0.15,95.55
OI00096859,O0055389,P01629,2,4.31,0.05,8.19
OI00096860,O0055389,P01505,1,27.92,0.05,26.52
OI00096861,O0055390,P01868,1,72.96,0.0,72.96
OI00096862,O0055391,P01604,2,79.57,0.0,159.14
OI00096863,O0055391,P01240,1,24.24,0.0,24.24
OI00096864,O0055392,P01075,2,118.01,0.1,212.42
OI00096865,O0055392,P00993,1,21.78,0.0,21.78
OI00096866,O0055392,P00150,2,38.42,0.0,76.84
OI00096867,O0055393,P00556,1,140.24,0.1,126.22
OI00096868,O0055394,P01445,1,11.22,0.0,11.22
OI00096869,O0055395,P00297,4,18.44,0.0,73.76
OI00096870,O0055396,P00904,2,82.7,0.15,140.59
OI00096871,O0055397,P00054,2,30.16,0.05,57.3
OI00096872,O0055397,P00636,2,48.27,0.15,82.06
OI00096873,O0055397,P01608,1,74.55,0.0,74.55
OI00096874,O0055398,P00035,2,45.55,0.0,91.1
OI00096875,O0055398,P00451,1,61.34,0.05,58.27
OI00096876,O0055398,P01685,1,152.5,0.1,137.25
OI00096877,O0055399,P00854,4,25.53,0.15,86.8
OI00096878,O0055399,P00463,3,39.66,0.15,101.13
OI00096879,O0055399,P01510,2,67.68,0.0,135.36
OI00096880,O0055400,P01403,1,35.72,0.1,32.15
OI00096881,O0055400,P01454,1,38.39,0.1,34.55
OI00096882,O0055400,P00998,1,7.75,0.0,7.75
OI00096883,O0055401,P00717,2,116.87,0.15,198.68
OI00096884,O0055401,P00959,1,71.34,0.1,64.21
OI00096885,O0055401,P00438,2,47.19,0.0,94.38
OI00096886,O0055402,P01524,3,7.57,0.0,22.71
OI00096887,O0055402,P01156,3,109.9,0.1,296.73
OI00096888,O0055403,P00953,1,50.49,0.0,50.49
OI00096889,O0055403,P00828,1,28.88,0.0,28.88
OI00096890,O0055404,P01785,1,179.58,0.15,152.64
OI00096891,O0055404,P01938,1,95.25,0.1,85.72
OI00096892,O0055405,P01250,1,6.95,0.0,6.95
OI00096893,O0055406,P01330,1,404.75,0.0,404.75
OI00096894,O0055407,P00232,2,25.69,0.1,46.24
OI00096895,O0055407,P00129,1,9.31,0.0,9.31
OI00096896,O0055408,P01632,3,17.26,0.0,51.78
OI00096897,O0055408,P00743,1,28.95,0.0,28.95
OI00096898,O0055408,P00715,2,14.13,0.0,28.26
OI00096899,O0055409,P01286,2,14.58,0.1,26.24
OI00096900,O0055410,P01491,2,62.88,0.0,125.76
OI00096901,O0055411,P00080,1,36.02,0.0,36.02
OI00096902,O0055412,P01467,3,26.77,0.05,76.29
OI00096903,O0055412,P01298,2,198.0,0.0,396.0
OI00096904,O0055413,P01157,1,56.06,0.0,56.06
OI00096905,O0055414,P00734,4,72.78,0.15,247.45
OI00096906,O0055414,P01825,2,192.83,0.15,327.81
OI00096907,O0055415,P01580,5,56.03,0.0,280.15
OI00096908,O0055416,P00425,2,84.66,0.2,135.46
OI00096909,O0055417,P00849,1,27.82,0.0,27.82
OI00096910,O0055417,P01704,2,78.18,0.1,140.72
OI00096911,O0055418,P00763,1,8.74,0.05,8.3
OI00096912,O0055419,P00268,2,10.93,0.0,21.86
OI00096913,O0055420,P01313,2,64.0,0.05,121.6
OI00096914,O0055421,P00356,2,18.54,0.0,37.08
OI00096915,O0055421,P00091,1,154.13,0.1,138.72
OI00096916,O0055421,P01196,1,12.48,0.0,12.48
OI00096917,O0055421,P00466,1,12.41,0.0,12.41
OI00096918,O0055422,P00979,1,69.53,0.0,69.53
OI00096919,O0055422,P01655,3,16.07,0.0,48.21
OI00096920,O0055423,P01791,2,38.32,0.05,72.81
OI00096921,O0055424,P00409,2,22.62,0.1,40.72
OI00096922,O0055425,P01756,2,10.29,0.0,20.58
OI00096923,O0055426,P01502,1,16.18,0.0,16.18
OI00096924,O0055426,P00226,3,44.96,0.0,134.88
OI00096925,O0055427,P01771,1,7.14,0.0,7.14
OI00096926,O0055428,P00617,1,33.07,0.1,29.76
OI00096927,O0055428,P00178,1,131.25,0.0,131.25
OI00096928,O0055429,P01032,1,6.6,0.0,6.6
OI00096929,O0055430,P01959,2,17.57,0.0,35.14
OI00096930,O0055430,P01995,1,3.0,0.0,3.0
OI00096931,O0055431,P00678,1,29.84,0.0,29.84
OI00096932,O0055432,P01114,4,64.4,0.2,206.08
OI00096933,O0055432,P00692,1,66.41,0.0,66.41
OI00096934,O0055433,P00461,4,218.37,0.0,873.48
OI00096935,O0055433,P01341,1,14.83,0.1,13.35
OI00096936,O0055433,P00386,4,108.0,0.0,432.0
OI00096937,O0055434,P00529,1,5.31,0.0,5.31
OI00096938,O0055435,P01598,2,29.83,0.0,59.66
OI00096939,O0055436,P01600,2,16.39,0.15,27.86
OI00096940,O0055437,P01235,1,55.41,0.2,44.33
OI00096941,O0055438,P01638,1,81.03,0.05,76.98
OI00096942,O0055439,P01348,5,10.83,0.0,54.15
OI00096943,O0055439,P01072,1,207.88,0.05,197.49
OI00096944,O0055439,P00540,1,28.73,0.1,25.86
OI00096945,O0055440,P00850,4,55.97,0.15,190.3
OI00096946,O0055441,P01607,2,12.01,0.0,24.02
OI00096947,O0055442,P01946,2,34.8,0.05,66.12
OI00096948,O0055443,P01029,1,9.85,0.15,8.37
OI00096949,O0055444,P00485,1,14.75,0.0,14.75
OI00096950,O0055444,P01498,1,81.76,0.0,81.76
OI00096951,O0055444,P00322,5,81.12,0.0,405.6
OI00096952,O0055444,P00102,3,87.13,0.1,235.25
OI00096953,O0055445,P00041,2,28.13,0.15,47.82
OI00096954,O0055446,P00741,2,40.78,0.1,73.4
OI00096955,O0055446,P01680,1,12.3,0.0,12.3
OI00096956,O0055447,P01544,1,13.91,0.0,13.91
OI00096957,O0055448,P00707,2,21.73,0.0,43.46
OI00096958,O0055449,P00223,1,70.96,0.05,67.41
OI00096959,O0055449,P00476,2,41.41,0.0,82.82
OI00096960,O0055450,P01380,1,26.46,0.0,26.46
OI00096961,O0055451,P00523,2,127.23,0.0,254.46
OI00096962,O0055451,P01344,3,21.91,0.0,65.73
OI00096963,O0055451,P01622,1,23.92,0.0,23.92
OI00096964,O0055451,P00983,1,81.08,0.0,81.08
OI00096965,O0055452,P00573,1,164.8,0.15,140.08
OI00096966,O0055452,P00289,1,58.49,0.0,58.49
OI00096967,O0055453,P00596,2,19.48,0.1,35.06
OI00096968,O0055454,P00428,1,71.35,0.0,71.35
OI00096969,O0055454,P01253,2,26.12,0.2,41.79
OI00096970,O0055454,P00184,1,55.15,0.0,55.15
OI00096971,O0055455,P00585,1,19.04,0.1,17.14
OI00096972,O0055455,P00633,1,43.29,0.0,43.29
OI00096973,O0055456,P00533,3,60.99,0.0,182.97
OI00096974,O0055456,P01771,1,7.14,0.0,7.14
OI00096975,O0055457,P01461,1,12.88,0.0,12.88
OI00096976,O0055458,P00200,1,251.24,0.05,238.68
OI00096977,O0055459,P01869,1,71.29,0.0,71.29
OI00096978,O0055459,P00102,4,87.13,0.0,348.52
OI00096979,O0055460,P00731,2,24.26,0.0,48.52
OI00096980,O0055460,P00351,1,25.28,0.0,25.28
OI00096981,O0055461,P01895,2,16.08,0.0,32.16
OI00096982,O0055462,P00710,1,45.24,0.05,42.98
OI00096983,O0055463,P01267,3,6.68,0.0,20.04
OI00096984,O0055463,P00338,1,17.93,0.05,17.03
OI00096985,O0055463,P01117,2,19.95,0.1,35.91
OI00096986,O0055464,P00298,1,46.16,0.0,46.16
OI00096987,O0055464,P01086,2,39.48,0.0,78.96
OI00096988,O0055464,P00263,1,30.78,0.1,27.7
OI00096989,O0055465,P00741,1,40.78,0.0,40.78
OI00096990,O0055465,P00128,3,26.76,0.0,80.28
OI00096991,O0055465,P01928,1,19.5,0.1,17.55
OI00096992,O0055466,P01337,1,36.47,0.0,36.47
OI00096993,O0055467,P00826,2,131.97,0.0,263.94
OI00096994,O0055467,P01325,1,29.8,0.0,29.8
OI00096995,O0055468,P01797,2,48.07,0.05,91.33
OI00096996,O0055469,P00656,3,61.34,0.0,184.02
OI00096997,O0055469,P01058,2,36.95,0.0,73.9
OI00096998,O0055469,P00436,1,345.99,0.05,328.69
OI00096999,O0055470,P01626,3,14.43,0.0,43.29
OI00097000,O0055470,P00637,1,64.45,0.05,61.23
OI00097001,O0055470,P01123,2,44.76,0.0,89.52
OI00097002,O0055471,P00336,4,75.38,0.05,286.44
OI00097003,O0055472,P01103,2,45.26,0.1,81.47
OI00097004,O0055473,P01392,2,164.93,0.1,296.87
OI00097005,O0055474,P01491,2,62.88,0.0,125.76
OI00097006,O0055474,P00153,1,44.43,0.0,44.43
OI00097007,O0055474,P00581,2,7.12,0.0,14.24
OI00097008,O0055475,P01770,1,31.43,0.05,29.86
OI00097009,O0055475,P00024,3,16.64,0.0,49.92
OI00097010,O0055475,P01581,1,98.77,0.1,88.89
OI00097011,O0055476,P00323,1,3.7,0.1,3.33
OI00097012,O0055477,P01550,5,24.26,0.1,109.17
OI00097013,O0055477,P00298,3,46.16,0.2,110.78
OI00097014,O0055478,P01737,1,9.74,0.0,9.74
OI00097015,O0055479,P00494,1,51.68,0.0,51.68
OI00097016,O0055479,P01900,1,11.9,0.1,10.71
OI00097017,O0055480,P01508,1,86.77,0.0,86.77
OI00097018,O0055481,P01142,1,25.69,0.15,21.84
OI00097019,O0055482,P01797,1,48.07,0.0,48.07
OI00097020,O0055483,P01179,3,58.96,0.0,176.88
OI00097021,O0055483,P01609,1,60.29,0.05,57.28
OI00097022,O0055484,P01829,3,41.18,0.0,123.54
OI00097023,O0055485,P00380,1,188.24,0.0,188.24
OI00097024,O0055485,P00940,1,12.97,0.0,12.97
OI00097025,O0055485,P01333,1,145.46,0.0,145.46
OI00097026,O0055486,P00843,2,37.71,0.0,75.42
OI00097027,O0055486,P00929,3,236.25,0.15,602.44
OI00097028,O0055486,P01622,1,23.92,0.05,22.72
OI00097029,O0055487,P01719,1,51.39,0.05,48.82
OI00097030,O0055488,P00055,3,53.45,0.0,160.35
OI00097031,O0055489,P01359,5,58.11,0.0,290.55
OI00097032,O0055490,P00642,1,74.6,0.05,70.87
OI00097033,O0055491,P00537,1,20.59,0.0,20.59
OI00097034,O0055491,P00751,2,39.48,0.0,78.96
OI00097035,O0055492,P01560,1,18.41,0.0,18.41
OI00097036,O0055492,P01568,4,27.53,0.05,104.61
OI00097037,O0055493,P00498,2,31.41,0.0,62.82
OI00097038,O0055493,P01758,1,10.65,0.0,10.65
OI00097039,O0055493,P00200,3,251.24,0.0,753.72
OI00097040,O0055494,P00155,2,86.44,0.0,172.88
OI00097041,O0055494,P00446,1,15.9,0.0,15.9
OI00097042,O0055495,P01512,3,12.87,0.0,38.61
OI00097043,O0055496,P00346,1,37.56,0.0,37.56
OI00097044,O0055497,P00048,1,7.44,0.0,7.44
OI00097045,O0055497,P00092,2,43.29,0.15,73.59
OI00097046,O0055497,P00644,2,91.96,0.0,183.92
OI00097047,O0055498,P01009,2,26.57,0.15,45.17
OI00097048,O0055498,P00813,1,36.8,0.0,36.8
OI00097049,O0055499,P01457,2,65.05,0.05,123.59
OI00097050,O0055500,P01292,2,20.35,0.0,40.7
OI00097051,O0055500,P00244,1,122.46,0.0,122.46
OI00097052,O0055500,P01244,3,28.21,0.05,80.4
OI00097053,O0055501,P01160,1,16.62,0.0,16.62
OI00097054,O0055501,P00012,2,136.84,0.0,273.68
OI00097055,O0055502,P00357,1,16.59,0.0,16.59
OI00097056,O0055502,P01399,1,8.91,0.0,8.91
OI00097057,O0055502,P00833,2,42.68,0.0,85.36
OI00097058,O0055503,P01388,5,21.7,0.05,103.07
OI00097059,O0055504,P01209,1,111.78,0.0,111.78
OI00097060,O0055505,P01564,3,37.1,0.2,89.04
OI00097061,O0055505,P00273,1,60.89,0.1,54.8
OI00097062,O0055506,P01879,2,35.46,0.0,70.92
OI00097063,O0055506,P01638,2,81.03,0.0,162.06
OI00097064,O0055507,P01076,3,20.96,0.15,53.45
OI00097065,O0055507,P01227,4,10.6,0.0,42.4
OI00097066,O0055508,P01744,3,123.69,0.1,333.96
OI00097067,O0055509,P00437,2,14.5,0.05,27.55
OI00097068,O0055510,P00347,1,47.56,0.0,47.56
OI00097069,O0055510,P01290,1,11.35,0.05,10.78
OI00097070,O0055511,P00721,2,51.03,0.0,102.06
OI00097071,O0055512,P01507,2,11.52,0.0,23.04
OI00097072,O0055512,P01059,1,108.18,0.0,108.18
OI00097073,O0055512,P00662,1,55.58,0.0,55.58
OI00097074,O0055513,P00804,1,59.56,0.0,59.56
OI00097075,O0055513,P00253,2,12.92,0.2,20.67
OI00097076,O0055513,P01694,2,46.02,0.0,92.04
OI00097077,O0055514,P00052,2,57.91,0.0,115.82
OI00097078,O0055514,P00222,1,7.41,0.0,7.41
OI00097079,O0055515,P01471,2,65.58,0.0,131.16
OI00097080,O0055516,P01268,4,13.81,0.0,55.24
OI00097081,O0055516,P01316,3,67.2,0.05,191.52
OI00097082,O0055517,P00237,4,479.33,0.1,1725.59
OI00097083,O0055517,P01519,2,59.3,0.0,118.6
OI00097084,O0055518,P01220,1,42.86,0.0,42.86
OI00097085,O0055518,P00428,2,71.35,0.0,142.7
OI00097086,O0055518,P00738,3,21.36,0.0,64.08
OI00097087,O0055519,P01100,3,202.57,0.0,607.71
OI00097088,O0055520,P01791,1,38.32,0.1,34.49
OI00097089,O0055521,P00159,1,21.86,0.1,19.67
OI00097090,O0055522,P00716,4,23.71,0.2,75.87
OI00097091,O0055522,P01358,5,14.13,0.0,70.65
OI00097092,O0055523,P00027,4,18.18,0.1,65.45
OI00097093,O0055524,P00608,1,14.8,0.05,14.06
OI00097094,O0055525,P00250,1,30.83,0.0,30.83
OI00097095,O0055525,P01365,2,51.51,0.0,103.02
OI00097096,O0055526,P00658,3,11.07,0.1,29.89
OI00097097,O0055526,P01120,1,23.64,0.1,21.28
OI00097098,O0055526,P01863,1,21.88,0.0,21.88
OI00097099,O0055526,P01504,3,38.42,0.1,103.73
OI00097100,O0055527,P01026,1,4.84,0.05,4.6
OI00097101,O0055528,P01535,2,30.56,0.0,61.12
OI00097102,O0055528,P01046,1,96.39,0.1,86.75
OI00097103,O0055528,P01704,1,78.18,0.0,78.18
OI00097104,O0055529,P00196,1,47.22,0.05,44.86
OI00097105,O0055529,P01249,4,38.91,0.2,124.51
OI00097106,O0055530,P00283,1,120.63,0.15,102.54
OI00097107,O0055530,P01954,1,61.18,0.1,55.06
OI00097108,O0055530,P01405,2,28.7,0.1,51.66
OI00097109,O0055530,P01892,5,120.56,0.0,602.8
OI00097110,O0055531,P01114,3,64.4,0.05,183.54
OI00097111,O0055532,P01902,2,6.89,0.05,13.09
OI00097112,O0055532,P01183,2,6.99,0.15,11.88
OI00097113,O0055533,P00883,1,60.18,0.0,60.18
OI00097114,O0055534,P01806,1,24.15,0.0,24.15
OI00097115,O0055535,P00708,3,54.46,0.0,163.38
OI00097116,O0055536,P01471,1,65.58,0.0,65.58
OI00097117,O0055536,P00855,2,49.56,0.0,99.12
OI00097118,O0055537,P00325,2,133.81,0.15,227.48
OI00097119,O0055537,P01297,1,20.1,0.0,20.1
OI00097120,O0055537,P01332,3,7.66,0.05,21.83
OI00097121,O0055538,P00731,2,24.26,0.05,46.09
OI00097122,O0055538,P00133,1,27.89,0.15,23.71
OI00097123,O0055539,P01201,2,84.91,0.0,169.82
OI00097124,O0055540,P00914,3,137.74,0.0,413.22
OI00097125,O0055540,P00073,1,18.27,0.0,18.27
OI00097126,O0055541,P00183,2,227.23,0.0,454.46
OI00097127,O0055542,P01798,1,142.42,0.0,142.42
OI00097128,O0055542,P00680,1,5.61,0.0,5.61
OI00097129,O0055542,P01754,1,3.0,0.1,2.7
OI00097130,O0055543,P00182,2,48.84,0.0,97.68
OI00097131,O0055544,P00955,1,39.16,0.0,39.16
OI00097132,O0055544,P00029,1,535.2,0.1,481.68
OI00097133,O0055545,P01324,5,4.15,0.0,20.75
OI00097134,O0055546,P00074,2,9.14,0.05,17.37
OI00097135,O0055547,P00473,1,17.75,0.0,17.75
OI00097136,O0055547,P01713,1,8.22,0.0,8.22
OI00097137,O0055547,P01018,1,58.0,0.1,52.2
OI00097138,O0055547,P01885,1,64.8,0.0,64.8
OI00097139,O0055548,P00346,4,37.56,0.0,150.24
OI00097140,O0055549,P00763,1,8.74,0.05,8.3
OI00097141,O0055549,P01239,1,101.75,0.05,96.66
OI00097142,O0055549,P01754,1,3.0,0.0,3.0
OI00097143,O0055550,P01870,3,23.28,0.0,69.84
OI00097144,O0055550,P00164,1,199.77,0.0,199.77
OI00097145,O0055550,P01165,4,64.54,0.05,245.25
OI00097146,O0055551,P01643,1,41.2,0.05,39.14
OI00097147,O0055551,P00325,1,133.81,0.0,133.81
OI00097148,O0055552,P01940,2,102.83,0.1,185.09
OI00097149,O0055552,P01625,1,73.84,0.0,73.84
OI00097150,O0055553,P01551,1,59.46,0.1,53.51
OI00097151,O0055554,P00268,1,10.93,0.0,10.93
OI00097152,O0055555,P01295,2,54.54,0.1,98.17
OI00097153,O0055555,P01664,1,12.32,0.0,12.32
OI00097154,O0055556,P00628,3,41.0,0.0,123.0
OI00097155,O0055556,P00562,2,33.9,0.05,64.41
OI00097156,O0055556,P00841,4,63.15,0.2,202.08
OI00097157,O0055557,P00276,1,55.17,0.1,49.65
OI00097158,O0055558,P01009,1,26.57,0.0,26.57
OI00097159,O0055559,P00013,1,10.36,0.2,8.29
OI00097160,O0055559,P00054,1,30.16,0.0,30.16
OI00097161,O0055559,P01541,2,73.46,0.05,139.57
OI00097162,O0055560,P00293,1,30.7,0.05,29.16
OI00097163,O0055561,P00791,3,5.77,0.05,16.44
OI00097164,O0055561,P00093,3,33.7,0.0,101.1
OI00097165,O0055562,P01785,2,179.58,0.0,359.16
OI00097166,O0055563,P01899,1,65.53,0.1,58.98
OI00097167,O0055563,P00645,2,130.94,0.2,209.5
OI00097168,O0055564,P01423,2,32.43,0.0,64.86
OI00097169,O0055564,P00285,1,47.13,0.0,47.13
OI00097170,O0055564,P00843,2,37.71,0.15,64.11
OI00097171,O0055565,P00924,2,24.92,0.0,49.84
OI00097172,O0055566,P01920,3,33.71,0.0,101.13
OI00097173,O0055566,P00458,1,19.01,0.0,19.01
OI00097174,O0055566,P00386,1,108.0,0.05,102.6
OI00097175,O0055567,P01560,1,18.41,0.05,17.49
OI00097176,O0055568,P01252,4,65.72,0.15,223.45
OI00097177,O0055569,P00543,1,72.83,0.15,61.91
OI00097178,O0055569,P01827,3,20.21,0.05,57.6
OI00097179,O0055569,P00729,1,17.69,0.0,17.69
OI00097180,O0055570,P01690,3,26.42,0.0,79.26
OI00097181,O0055570,P00494,4,51.68,0.1,186.05
OI00097182,O0055570,P01896,1,81.83,0.0,81.83
